PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,STATE,SAMPLE_TYPE,LINE,TEMP_CORRECTED,TEMP_SENSOR,TEMP_THERMOMETER,TEMPERATURE
8/23/2016,2007693,,,,,PROF,18,,,,27.9
8/23/2016,2007693,,,,,PROF,40,,,,27.9
8/23/2016,2007694,,,,,CALIB,0,,,,
8/23/2016,2007694,,,,,PROF,0,,,,
8/23/2016,2007694,,,,,PROF,1,,,,25.4
8/23/2016,2007694,,,,,PROF,2,,,,25.4
8/23/2016,2007694,,,,,PROF,3,,,,25.4
8/23/2016,2007694,,,,,PROF,4,,,,25.3
8/23/2016,2007694,,,,,PROF,5,,,,25
8/23/2016,2007694,,,,,PROF,6,,,,24.8
8/23/2016,2007694,,,,,PROF,7,,,,24.4
8/23/2016,2007694,,,,,PROF,8,,,,23.9
8/23/2016,2007694,,,,,PROF,9,,,,23.1
8/23/2016,2007694,,,,,PROF,10,,,,20.3
8/23/2016,2007694,,,,,PROF,11,,,,22
8/23/2016,2007694,,,,,PROF,40,,,,25.3
8/23/2016,2007695,,,,,CALIB,0,,,,
8/23/2016,2007695,,,,,PROF,0,,,,
8/23/2016,2007695,,,,,PROF,1,Y,,,21.8
8/23/2016,2007695,,,,,PROF,2,Y,,,21.2
8/23/2016,2007695,,,,,PROF,3,Y,,,21
8/23/2016,2007695,,,,,PROF,4,Y,,,20.9
8/23/2016,2007695,,,,,PROF,5,Y,,,20.9
8/23/2016,2007695,,,,,PROF,40,Y,,,21.4
8/23/2016,2007696,,,,,CALIB,0,,28.6,29,
8/23/2016,2007696,,,,,PROF,0,,,,
8/23/2016,2007696,,,,,PROF,1,Y,,,28.5
8/23/2016,2007696,,,,,PROF,2,Y,,,28.4
8/23/2016,2007696,,,,,PROF,3,Y,,,28.4
8/23/2016,2007696,,,,,PROF,4,Y,,,28.1
8/23/2016,2007696,,,,,PROF,5,Y,,,27.9
8/23/2016,2007696,,,,,PROF,6,Y,,,27
8/23/2016,2007696,,,,,PROF,7,Y,,,25.8
8/23/2016,2007696,,,,,PROF,40,Y,,,28.6
8/23/2016,2007697,,,,,CALIB,0,,22.7,22.9,
8/23/2016,2007697,,,,,PROF,0,,,,
8/23/2016,2007697,,,,,PROF,1,Y,,,24.1
8/23/2016,2007697,,,,,PROF,2,Y,,,24.1
8/23/2016,2007697,,,,,PROF,3,Y,,,24.1
8/23/2016,2007697,,,,,PROF,4,Y,,,24.1
8/23/2016,2007697,,,,,PROF,5,Y,,,24.1
8/23/2016,2007697,,,,,PROF,6,Y,,,24
8/23/2016,2007697,,,,,PROF,7,Y,,,22.9
8/23/2016,2007697,,,,,PROF,8,Y,,,21.9
8/23/2016,2007697,,,,,PROF,9,Y,,,21.5
8/23/2016,2007697,,,,,PROF,10,Y,,,21.2
8/23/2016,2007697,,,,,PROF,11,Y,,,21
8/23/2016,2007697,,,,,PROF,12,Y,,,20.6
8/23/2016,2007697,,,,,PROF,13,Y,,,20.4
8/23/2016,2007697,,,,,PROF,14,Y,,,20.2
8/23/2016,2007697,,,,,PROF,15,Y,,,19.8
8/23/2016,2007697,,,,,PROF,16,Y,,,19.3
8/23/2016,2007697,,,,,PROF,17,Y,,,18.7
8/23/2016,2007697,,,,,PROF,18,Y,,,17.5
8/23/2016,2007697,,,,,PROF,19,Y,,,16
8/23/2016,2007697,,,,,PROF,20,Y,,,15.5
8/23/2016,2007697,,,,,PROF,21,Y,,,15.2
8/23/2016,2007697,,,,,PROF,40,Y,,,24.2
8/23/2016,2007698,,,,,CALIB,0,,,,
8/23/2016,2007698,,,,,PROF,0,,,,
8/23/2016,2007698,,,,,PROF,1,Y,,,26.3
8/23/2016,2007698,,,,,PROF,2,Y,,,26.3
8/23/2016,2007698,,,,,PROF,3,Y,,,26.2
8/23/2016,2007698,,,,,PROF,4,Y,,,26.2
8/23/2016,2007698,,,,,PROF,5,Y,,,26.2
8/23/2016,2007698,,,,,PROF,6,Y,,,26.1
8/23/2016,2007698,,,,,PROF,7,Y,,,26.1
8/23/2016,2007698,,,,,PROF,8,Y,,,26
8/23/2016,2007698,,,,,PROF,9,Y,,,25.8
8/23/2016,2007698,,,,,PROF,10,Y,,,25.3
8/23/2016,2007698,,,,,PROF,11,Y,,,24.3
8/23/2016,2007698,,,,,PROF,12,Y,,,24.1
8/23/2016,2007698,,,,,PROF,13,Y,,,23
8/23/2016,2007698,,,,,PROF,40,Y,,,26.4
8/23/2016,2007699,,,,,CALIB,0,,23.2,23,
8/23/2016,2007699,,,,,PROF,0,,,,
8/23/2016,2007699,,,,,PROF,1,Y,,,25.7
8/23/2016,2007699,,,,,PROF,2,Y,,,25.7
8/23/2016,2007699,,,,,PROF,3,Y,,,25.7
8/23/2016,2007699,,,,,PROF,4,Y,,,25.7
8/23/2016,2007699,,,,,PROF,5,Y,,,25.7
8/23/2016,2007699,,,,,PROF,6,Y,,,25.4
8/23/2016,2007699,,,,,PROF,7,Y,,,24.7
8/23/2016,2007699,,,,,PROF,8,Y,,,24.1
8/23/2016,2007699,,,,,PROF,9,Y,,,23.4
8/23/2016,2007699,,,,,PROF,10,Y,,,23.1
8/23/2016,2007699,,,,,PROF,40,Y,,,25.6
8/23/2016,2007700,,,,,CALIB,0,,22.7,22.9,
8/23/2016,2007700,,,,,PROF,0,,,,
8/23/2016,2007700,,,,,PROF,1,Y,,,
8/23/2016,2007700,,,,,PROF,2,Y,,,25.5
8/23/2016,2007700,,,,,PROF,3,Y,,,25.4
8/23/2016,2007700,,,,,PROF,4,Y,,,25.2
8/23/2016,2007700,,,,,PROF,5,Y,,,25.1
8/23/2016,2007700,,,,,PROF,6,Y,,,24.8
8/23/2016,2007700,,,,,PROF,40,Y,,,25.5
8/23/2016,2007701,,,,,CALIB,0,,,,
8/23/2016,2007701,,,,,PROF,0,,,,
8/23/2016,2007701,,,,,PROF,1,Y,,,31.18
8/23/2016,2007701,,,,,PROF,2,Y,,,31.21
8/23/2016,2007701,,,,,PROF,3,Y,,,30.01
8/23/2016,2007701,,,,,PROF,4,Y,,,28.77
8/23/2016,2007701,,,,,PROF,40,Y,,,31.17
8/23/2016,2007702,,,,,CALIB,0,,23.5,,
8/23/2016,2007702,,,,,PROF,0,,,,
8/23/2016,2007702,,,,,PROF,1,Y,,,22.1
8/23/2016,2007702,,,,,PROF,2,Y,,,21.2
8/23/2016,2007702,,,,,PROF,3,Y,,,20.7
8/23/2016,2007702,,,,,PROF,4,Y,,,20.5
8/23/2016,2007702,,,,,PROF,5,Y,,,19.9
8/23/2016,2007702,,,,,PROF,40,Y,,,23.6
8/23/2016,2007703,,,,,CALIB,0,,21.7,21.7,
8/23/2016,2007703,,,,,PROF,0,,,,
8/23/2016,2007703,,,,,PROF,1,,,,29.6
8/23/2016,2007703,,,,,PROF,2,,,,29.6
8/23/2016,2007703,,,,,PROF,3,,,,29.6
8/23/2016,2007703,,,,,PROF,4,,,,29.6
8/23/2016,2007703,,,,,PROF,5,,,,29.6
8/23/2016,2007703,,,,,PROF,6,,,,29
8/23/2016,2007703,,,,,PROF,7,,,,27.8
8/23/2016,2007703,,,,,PROF,8,,,,26.9
8/23/2016,2007703,,,,,PROF,9,,,,25.7
8/23/2016,2007703,,,,,PROF,10,,,,24.9
8/23/2016,2007703,,,,,PROF,11,,,,23.8
8/23/2016,2007703,,,,,PROF,40,,,,29.6
8/23/2016,2007704,,,,,CALIB,0,,,,
8/23/2016,2007704,,,,,PROF,0,,,,
8/23/2016,2007704,,,,,PROF,1,,,,22.9
8/23/2016,2007704,,,,,PROF,2,,,,22.5
8/23/2016,2007704,,,,,PROF,3,,,,22.4
8/23/2016,2007704,,,,,PROF,4,,,,21.9
8/23/2016,2007704,,,,,PROF,5,,,,18.9
8/23/2016,2007704,,,,,PROF,6,,,,18.1
8/23/2016,2007704,,,,,PROF,7,,,,15.8
8/23/2016,2007704,,,,,PROF,8,,,,13.9
8/23/2016,2007704,,,,,PROF,9,,,,13.3
8/23/2016,2007704,,,,,PROF,10,,,,13
8/23/2016,2007704,,,,,PROF,11,,,,12.8
8/23/2016,2007704,,,,,PROF,12,,,,12.5
8/23/2016,2007704,,,,,PROF,13,,,,12.1
8/23/2016,2007704,,,,,PROF,14,,,,11.6
8/23/2016,2007704,,,,,PROF,15,,,,11.2
8/23/2016,2007704,,,,,PROF,16,,,,10.8
8/23/2016,2007704,,,,,PROF,17,,,,10.4
8/23/2016,2007704,,,,,PROF,18,,,,10.2
8/23/2016,2007704,,,,,PROF,19,,,,9.8
8/23/2016,2007704,,,,,PROF,20,,,,9.6
8/23/2016,2007704,,,,,PROF,21,,,,9.2
8/23/2016,2007704,,,,,PROF,22,,,,8.9
8/23/2016,2007704,,,,,PROF,23,,,,8.4
8/23/2016,2007704,,,,,PROF,24,,,,8
8/23/2016,2007704,,,,,PROF,25,,,,7.7
8/23/2016,2007704,,,,,PROF,26,,,,7.5
8/23/2016,2007704,,,,,PROF,40,,,,23
8/23/2016,2007705,,,,,CALIB,0,,,,
8/23/2016,2007705,,,,,PROF,0,,,,
8/23/2016,2007705,,,,,PROF,1,Y,,,21.3
8/23/2016,2007705,,,,,PROF,2,Y,,,21.3
8/23/2016,2007705,,,,,PROF,3,Y,,,21.2
8/23/2016,2007705,,,,,PROF,4,Y,,,21.1
8/23/2016,2007705,,,,,PROF,5,Y,,,
8/23/2016,2007705,,,,,PROF,40,Y,,,21.4
8/23/2016,2007706,,,,,CALIB,0,,,,
8/23/2016,2007706,,,,,PROF,0,,,,
8/23/2016,2007706,,,,,PROF,1,Y,,,21.2
8/23/2016,2007706,,,,,PROF,2,Y,,,21.1
8/23/2016,2007706,,,,,PROF,3,Y,,,21
8/23/2016,2007706,,,,,PROF,4,Y,,,20.9
8/23/2016,2007706,,,,,PROF,5,Y,,,20.9
8/23/2016,2007706,,,,,PROF,6,Y,,,20.9
8/23/2016,2007706,,,,,PROF,7,Y,,,20.7
8/23/2016,2007706,,,,,PROF,8,Y,,,20.7
8/23/2016,2007706,,,,,PROF,9,Y,,,17.7
8/23/2016,2007706,,,,,PROF,10,Y,,,15.4
8/23/2016,2007706,,,,,PROF,11,Y,,,14.1
8/23/2016,2007706,,,,,PROF,12,Y,,,13.1
8/23/2016,2007706,,,,,PROF,13,Y,,,12.7
8/23/2016,2007706,,,,,PROF,14,Y,,,12.5
8/23/2016,2007706,,,,,PROF,15,Y,,,12.2
8/23/2016,2007706,,,,,PROF,16,Y,,,11.8
8/23/2016,2007706,,,,,PROF,17,Y,,,11.6
8/23/2016,2007706,,,,,PROF,18,Y,,,11.5
8/23/2016,2007706,,,,,PROF,19,Y,,,11.4
8/23/2016,2007706,,,,,PROF,20,Y,,,11.2
8/23/2016,2007706,,,,,PROF,21,Y,,,11
8/23/2016,2007706,,,,,PROF,22,Y,,,10.7
8/23/2016,2007706,,,,,PROF,23,Y,,,10.5
8/23/2016,2007706,,,,,PROF,24,Y,,,10.4
8/23/2016,2007706,,,,,PROF,25,Y,,,10.2
8/23/2016,2007706,,,,,PROF,26,Y,,,10
8/23/2016,2007706,,,,,PROF,27,Y,,,9.9
8/23/2016,2007706,,,,,PROF,28,Y,,,9.8
8/23/2016,2007706,,,,,PROF,29,Y,,,9.7
8/23/2016,2007706,,,,,PROF,30,Y,,,9.6
8/23/2016,2007706,,,,,PROF,31,Y,,,9.6
8/23/2016,2007706,,,,,PROF,32,Y,,,9.6
8/23/2016,2007706,,,,,PROF,33,Y,,,9.6
8/23/2016,2007706,,,,,PROF,34,Y,,,9.6
8/23/2016,2007706,,,,,PROF,35,Y,,,9.6
8/23/2016,2007706,,,,,PROF,40,Y,,,21.6
8/23/2016,2007707,,,,,CALIB,0,,24.5,,
8/23/2016,2007707,,,,,PROF,0,,,,
8/23/2016,2007707,,,,,PROF,1,,,,
8/23/2016,2007707,,,,,PROF,40,,,,
8/23/2016,2007707,,,,,PROF,1001040,Y   ,,,27.27
8/23/2016,2007707,,,,,PROF,1001041,Y   ,,,27.57
8/23/2016,2007707,,,,,PROF,1001042,Y   ,,,27.6
8/23/2016,2007707,,,,,PROF,1001043,Y   ,,,27.61
8/23/2016,2007707,,,,,PROF,1001044,Y   ,,,27.34
8/23/2016,2007707,,,,,PROF,1001045,Y   ,,,26.76
8/23/2016,2007707,,,,,PROF,1001046,Y   ,,,24.12
8/23/2016,2007707,,,,,PROF,1001047,Y   ,,,19.73
8/23/2016,2007707,,,,,PROF,1001048,Y   ,,,19.35
8/23/2016,2007707,,,,,PROF,1001049,Y   ,,,27.3
8/23/2016,2007708,,,,,CALIB,0,,,,
8/23/2016,2007708,,,,,PROF,0,,,,
8/23/2016,2007708,,,,,PROF,1,Y,,,25.67
8/23/2016,2007708,,,,,PROF,2,Y,,,25.7
8/23/2016,2007708,,,,,PROF,3,Y,,,25.7
8/23/2016,2007708,,,,,PROF,4,Y,,,25.7
8/23/2016,2007708,,,,,PROF,40,Y,,,
8/23/2016,2007709,,,,,CALIB,0,,20,20,
8/23/2016,2007709,,,,,PROF,0,,,,
8/23/2016,2007709,,,,,PROF,1,Y,,,19.86
8/23/2016,2007709,,,,,PROF,2,Y,,,19.89
8/23/2016,2007709,,,,,PROF,3,Y,,,19.8
8/23/2016,2007709,,,,,PROF,4,Y,,,19.76
8/23/2016,2007709,,,,,PROF,5,Y,,,19.14
8/23/2016,2007709,,,,,PROF,6,Y,,,19.72
8/23/2016,2007709,,,,,PROF,7,Y,,,
8/23/2016,2007709,,,,,PROF,40,Y,,,19.94
8/23/2016,2007710,,,,,CALIB,0,,,,
8/23/2016,2007710,,,,,PROF,0,,,,
8/23/2016,2007710,,,,,PROF,1,Y,,,15.5
8/23/2016,2007710,,,,,PROF,2,Y,,,15.4
8/23/2016,2007710,,,,,PROF,3,Y,,,15.4
8/23/2016,2007710,,,,,PROF,4,Y,,,15.3
8/23/2016,2007710,,,,,PROF,5,Y,,,15.3
8/23/2016,2007710,,,,,PROF,6,Y,,,15
8/23/2016,2007710,,,,,PROF,7,Y,,,14.6
8/23/2016,2007710,,,,,PROF,8,Y,,,11
8/23/2016,2007710,,,,,PROF,9,Y,,,8.73
8/23/2016,2007710,,,,,PROF,10,Y,,,7.84
8/23/2016,2007710,,,,,PROF,11,Y,,,7.4
8/23/2016,2007710,,,,,PROF,12,Y,,,7
8/23/2016,2007710,,,,,PROF,13,Y,,,6.84
8/23/2016,2007710,,,,,PROF,14,Y,,,6.66
8/23/2016,2007710,,,,,PROF,40,Y,,,15.5
8/23/2016,2007711,,,,,CALIB,0,,,,
8/23/2016,2007711,,,,,PROF,0,,,,
8/23/2016,2007711,,,,,PROF,1,Y,,,22.7
8/23/2016,2007711,,,,,PROF,2,Y,,,22.8
8/23/2016,2007711,,,,,PROF,3,Y,,,22.8
8/23/2016,2007711,,,,,PROF,4,Y,,,22.7
8/23/2016,2007711,,,,,PROF,5,Y,,,22.7
8/23/2016,2007711,,,,,PROF,6,Y,,,22.7
8/23/2016,2007711,,,,,PROF,7,Y,,,22.7
8/23/2016,2007711,,,,,PROF,8,Y,,,22.7
8/23/2016,2007711,,,,,PROF,9,Y,,,22.7
8/23/2016,2007711,,,,,PROF,40,Y,,,22.8
8/23/2016,2007712,,,,,CALIB,0,,23.4,23.6,
8/23/2016,2007712,,,,,PROF,0,,,,
8/23/2016,2007712,,,,,PROF,1,Y,,,24.3
8/23/2016,2007712,,,,,PROF,2,Y,,,24.3
8/23/2016,2007712,,,,,PROF,3,Y,,,24.3
8/23/2016,2007712,,,,,PROF,4,Y,,,24.2
8/23/2016,2007712,,,,,PROF,5,Y,,,23.2
8/23/2016,2007712,,,,,PROF,40,Y,,,24.3
8/23/2016,2007713,,,,,CALIB,0,,,,
8/23/2016,2007713,,,,,PROF,0,,,,
8/23/2016,2007713,,,,,PROF,1,Y,,,28.8
8/23/2016,2007713,,,,,PROF,2,Y,,,28.8
8/23/2016,2007713,,,,,PROF,3,Y,,,28.7
8/23/2016,2007713,,,,,PROF,4,Y,,,28.5
8/23/2016,2007713,,,,,PROF,5,Y,,,27.9
8/23/2016,2007713,,,,,PROF,40,Y,,,28.9
8/23/2016,2007714,,,,,CALIB,0,,,,
8/23/2016,2007714,,,,,PROF,0,,,,
8/23/2016,2007714,,,,,PROF,1,,,,27.4
8/23/2016,2007714,,,,,PROF,2,,,,27.5
8/23/2016,2007714,,,,,PROF,3,,,,26.1
8/23/2016,2007714,,,,,PROF,4,,,,24.4
8/23/2016,2007714,,,,,PROF,5,,,,20.8
8/23/2016,2007714,,,,,PROF,40,,,,27.3
8/23/2016,2007716,,,,,CALIB,0,,34.2,34.4,
8/23/2016,2007716,,,,,PROF,0,,,,
8/23/2016,2007716,,,,,PROF,1,Y,,,31.3
8/23/2016,2007716,,,,,PROF,2,Y,,,31
8/23/2016,2007716,,,,,PROF,3,Y,,,31
8/23/2016,2007716,,,,,PROF,4,Y,,,30.9
8/23/2016,2007716,,,,,PROF,5,Y,,,30.9
8/23/2016,2007716,,,,,PROF,6,Y,,,30.3
8/23/2016,2007716,,,,,PROF,7,Y,,,30.1
8/23/2016,2007716,,,,,PROF,8,Y,,,30.1
8/23/2016,2007716,,,,,PROF,9,Y,,,30.1
8/23/2016,2007716,,,,,PROF,10,Y,,,32
8/23/2016,2007716,,,,,PROF,11,Y,,,30
8/23/2016,2007716,,,,,PROF,12,Y,,,30
8/23/2016,2007716,,,,,PROF,13,Y,,,30
8/23/2016,2007716,,,,,PROF,14,Y,,,30
8/23/2016,2007716,,,,,PROF,15,Y,,,30
8/23/2016,2007716,,,,,PROF,16,Y,,,30
8/23/2016,2007716,,,,,PROF,17,Y,,,30
8/23/2016,2007716,,,,,PROF,40,Y,,,31.2
8/23/2016,2007717,,,,,CALIB,0,,,,
8/23/2016,2007717,,,,,PROF,0,,,,
8/23/2016,2007717,,,,,PROF,1,,,,
8/23/2016,2007717,,,,,PROF,40,,,,
8/23/2016,2007717,,,,,PROF,1001050,Y   ,,,30.65
8/23/2016,2007717,,,,,PROF,1001051,Y   ,,,28.78
8/23/2016,2007717,,,,,PROF,1001052,Y   ,,,28.48
8/23/2016,2007717,,,,,PROF,1001053,Y   ,,,30.49
8/23/2016,2007718,,,,,CALIB,0,,20.8,21,
8/23/2016,2007718,,,,,PROF,0,,,,
8/23/2016,2007718,,,,,PROF,1,Y,,,25.6
8/23/2016,2007718,,,,,PROF,2,Y,,,25
8/23/2016,2007718,,,,,PROF,3,Y,,,23.9
8/23/2016,2007718,,,,,PROF,4,Y,,,23.7
8/23/2016,2007718,,,,,PROF,40,Y,,,25.6
8/23/2016,2007719,,,,,CALIB,0,,19.1,19,
8/23/2016,2007719,,,,,PROF,0,,,,
8/23/2016,2007719,,,,,PROF,1,,,,24.1
8/23/2016,2007719,,,,,PROF,2,,,,24
8/23/2016,2007719,,,,,PROF,3,,,,24
8/23/2016,2007719,,,,,PROF,4,,,,23.9
8/23/2016,2007719,,,,,PROF,5,,,,23.9
8/23/2016,2007719,,,,,PROF,6,,,,23.7
8/23/2016,2007719,,,,,PROF,7,,,,22.4
8/23/2016,2007719,,,,,PROF,8,,,,17
8/23/2016,2007719,,,,,PROF,9,,,,12.5
8/23/2016,2007719,,,,,PROF,10,,,,9.7
8/23/2016,2007719,,,,,PROF,11,,,,8.2
8/23/2016,2007719,,,,,PROF,12,,,,7.1
8/23/2016,2007719,,,,,PROF,13,,,,6.4
8/23/2016,2007719,,,,,PROF,14,,,,6.1
8/23/2016,2007719,,,,,PROF,15,,,,5.9
8/23/2016,2007719,,,,,PROF,16,,,,5.9
8/23/2016,2007719,,,,,PROF,17,,,,5.8
8/23/2016,2007719,,,,,PROF,18,,,,5.7
8/23/2016,2007719,,,,,PROF,19,,,,5.7
8/23/2016,2007719,,,,,PROF,20,,,,5.7
8/23/2016,2007719,,,,,PROF,40,,,,24
8/23/2016,2007720,,,,,CALIB,0,,23.8,23.9,
8/23/2016,2007720,,,,,PROF,0,,,,
8/23/2016,2007720,,,,,PROF,1,Y,,,21.3
8/23/2016,2007720,,,,,PROF,2,Y,,,21.2
8/23/2016,2007720,,,,,PROF,3,Y,,,21.2
8/23/2016,2007720,,,,,PROF,4,Y,,,20.1
8/23/2016,2007720,,,,,PROF,40,Y,,,21.3
8/23/2016,2007721,,,,,CALIB,0,,21.9,21.9,
8/23/2016,2007721,,,,,PROF,0,,,,
8/23/2016,2007721,,,,,PROF,1,Y,,,19
8/23/2016,2007721,,,,,PROF,2,Y,,,18.8
8/23/2016,2007721,,,,,PROF,3,Y,,,14.3
8/23/2016,2007721,,,,,PROF,40,Y,,,19
8/23/2016,2007722,,,,,CALIB,0,,23.2,,
8/23/2016,2007722,,,,,PROF,0,,,,
8/23/2016,2007722,,,,,PROF,1,Y,,,24.4
8/23/2016,2007722,,,,,PROF,2,Y,,,24.4
8/23/2016,2007722,,,,,PROF,3,Y,,,24.4
8/23/2016,2007722,,,,,PROF,4,Y,,,24.4
8/23/2016,2007722,,,,,PROF,5,Y,,,24.4
8/23/2016,2007722,,,,,PROF,6,Y,,,24.4
8/23/2016,2007722,,,,,PROF,7,Y,,,24.3
8/23/2016,2007722,,,,,PROF,8,Y,,,24.3
8/23/2016,2007722,,,,,PROF,9,Y,,,24.3
8/23/2016,2007722,,,,,PROF,10,Y,,,24.2
8/23/2016,2007722,,,,,PROF,11,Y,,,17.9
8/23/2016,2007722,,,,,PROF,12,Y,,,16.6
8/23/2016,2007722,,,,,PROF,13,Y,,,16.3
8/23/2016,2007722,,,,,PROF,14,Y,,,14.5
8/23/2016,2007722,,,,,PROF,15,Y,,,14.3
8/23/2016,2007722,,,,,PROF,16,Y,,,13.5
8/23/2016,2007722,,,,,PROF,17,Y,,,13.2
8/23/2016,2007722,,,,,PROF,18,Y,,,10.8
8/23/2016,2007722,,,,,PROF,19,Y,,,9.8
8/23/2016,2007722,,,,,PROF,20,Y,,,9.7
8/23/2016,2007722,,,,,PROF,21,Y,,,8.7
8/23/2016,2007722,,,,,PROF,22,Y,,,8.6
8/23/2016,2007722,,,,,PROF,23,Y,,,8.3
8/23/2016,2007722,,,,,PROF,24,Y,,,7.6
8/23/2016,2007722,,,,,PROF,25,Y,,,7.5
8/23/2016,2007722,,,,,PROF,26,Y,,,7.3
8/23/2016,2007722,,,,,PROF,27,Y,,,6.7
8/23/2016,2007722,,,,,PROF,28,Y,,,6.3
8/23/2016,2007722,,,,,PROF,29,Y,,,6.1
8/23/2016,2007722,,,,,PROF,30,Y,,,5.8
8/23/2016,2007722,,,,,PROF,31,Y,,,5.6
8/23/2016,2007722,,,,,PROF,32,Y,,,5.4
8/23/2016,2007722,,,,,PROF,33,Y,,,5.2
8/23/2016,2007722,,,,,PROF,34,Y,,,5.2
8/23/2016,2007722,,,,,PROF,35,Y,,,5.2
8/23/2016,2007722,,,,,PROF,36,Y,,,5.2
8/23/2016,2007722,,,,,PROF,37,Y,,,5.2
8/23/2016,2007722,,,,,PROF,38,Y,,,
8/23/2016,2007722,,,,,PROF,40,Y,,,24.3
8/23/2016,2007723,,,,,CALIB,0,,25.4,25,
8/23/2016,2007723,,,,,PROF,0,,,,
8/23/2016,2007723,,,,,PROF,1,Y,,,25.1
8/23/2016,2007723,,,,,PROF,2,Y,,,24.3
8/23/2016,2007723,,,,,PROF,3,Y,,,24
8/23/2016,2007723,,,,,PROF,4,Y,,,22.9
8/23/2016,2007723,,,,,PROF,5,Y,,,20.4
8/23/2016,2007723,,,,,PROF,6,Y,,,15.7
8/23/2016,2007723,,,,,PROF,7,Y,,,13.5
8/23/2016,2007723,,,,,PROF,40,Y,,,25.3
8/23/2016,2007724,,,,,CALIB,0,,20,20.1,
8/23/2016,2007724,,,,,PROF,0,,,,
8/23/2016,2007724,,,,,PROF,2000064,Y,,,21.5
8/23/2016,2007724,,,,,PROF,2000065,Y,,,21.2
8/23/2016,2007724,,,,,PROF,2000066,Y,,,20.8
8/23/2016,2007724,,,,,PROF,2000067,Y,,,20.7
8/23/2016,2007724,,,,,PROF,2000068,Y,,,20.4
8/23/2016,2007724,,,,,PROF,2000069,Y,,,20.3
8/23/2016,2007724,,,,,PROF,2000070,Y,,,21.3
8/23/2016,2007725,,,,,CALIB,0,,25.7,,
8/23/2016,2007725,,,,,PROF,0,,,,
8/23/2016,2007725,,,,,PROF,1,Y,,,23.6
8/23/2016,2007725,,,,,PROF,2,Y,,,23.6
8/23/2016,2007725,,,,,PROF,3,Y,,,23.6
8/23/2016,2007725,,,,,PROF,4,Y,,,23.6
