VISIT_NO,EPA_REG,ECO3,ECO3_NAM,NUT_REG,NUTREG_NAME,ECO_NUTA,ECO3_X_ORIGIN,HUC2,HUC8,SITEID_07,LON_DD,LAT_DD,STATE,CNTYNAME,LAKE_ORIGIN,LakeArea,LakePerim,LakeDepth,LakeEleva,DATE,Silica,DOC,NTL,PTL,pH,Cond,Temp,Sol
1,Region_4,67,Ridge and Valley,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,3,3150105,NLA06608-2831,-85.7918613,34.147493,AL,CHEROKEE,MAN-MADE,11384.34074,509.0235001,13.5,171.92,8/1/2007,6432,3130,738,107,8.29,205.1,28.084615,5.729215686
1,Region_10,10,Columbia Plateau,III,Xeric West,III,WMTNS MAN-MADE,17,17020009,NLA06608-2833,-120.164879,47.918804,WA,CHELAN,MAN-MADE,76.65251592,4.397976296,18.5,375.52,8/15/2007,2631,6620,640,16,8.65,454.3,15.678947,5.167973856
1,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,10,10030101,NLA06608-2874,-111.9632243,46.930835,MT,LEWIS AND CLARK,MAN-MADE,1485.759315,60.58810244,35.1,1091,9/26/2007,24371,3120,487,76,8.23,442.8,12.739286,6.004901961
1,Region_8,15,Northern Rockies,II,Western Forested Mountains,II,WMTNS NATURAL,17,17010210,NLA06608-2881,-114.388,48.455093,MT,FLATHEAD,NATURAL,1335.841549,26.06315998,49.7,913,9/21/2007,6896,1520,50,1,6.94,171.3,9.748571,5.691960784
1,Region_9,13,Central Basin and Range,III,Xeric West,III,WMTNS MAN-MADE,16,16050304,NLA06608-2889,-118.7179736,38.703598,NV,MINERAL,MAN-MADE,14378.42575,55.39909645,24,1207.07,7/18/2007,693,44650,1476,577,9.4,19040,22.966667,6.788888889
1,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,5,5120106,NLA06608-2891,-85.98525778,41.232249,IN,KOSCIUSKO,NATURAL,25.32907749,2.274084648,11.9,241.29,7/16/2007,3811,8380,790,8,8.61,439.5,15.753846,5.771503268
1,Region_5,72,Interior River Valleys and Hills,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,5,5140201,NLA06608-2916,-87.11602237,38.212955,IN,WARRICK,MAN-MADE,10.91519075,1.973631123,4.6,179.9,8/6/2007,4387,3920,324,15,8.33,186.5,29.44,5.851437908
1,Region_6,26,Southwestern Tablelands,IV,Great Plains Grass and Shrublands,IVman,PLNLOW MAN-MADE,12,12080007,NLA06608-2924,-101.3181565,32.237062,TX,HOWARD,MAN-MADE,56.75508288,5.998923679,10,711.05,8/1/2007,6793,5740,693,13,8.31,2795,26.690909,6.080130719
1,Region_10,12,Snake River Plain,III,Xeric West,III,WMTNS NATURAL,17,17040203,NLA06608-2954,-111.6037333,44.023613,ID,FREMONT,NATURAL,19.14831492,3.118321311,2.4,1536.82,7/26/2007,13184,8580,7684,876,8.94,124.3,21.7,6.178235294
1,Region_4,67,Ridge and Valley,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,3,3150106,NLA06608-2955,-86.14384613,33.556809,AL,ETOWAH,MAN-MADE,10360.72355,688.1584853,9.5,141.76,6/28/2007,3202,2900,513,58,8.65,207.9,28.32,5.76751634
1,Region_7,44,Nebraska Sand Hills,IV,Great Plains Grass and Shrublands,IVnat,PLNLOW NATURAL,10,10210006,NLA06608-2972,-100.649942,42.453257,NE,CHERRY,NATURAL,54.12101543,4.637202284,1.7,903.39,8/19/2007,24903,15930,5350,347,9.06,191.4,25.475,6.035490196
1,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,7,7120001,NLA06608-2987,-86.36950208,41.678632,IN,ST JOSEPH,NATURAL,30.92769369,6.878255825,2.3,218.76,8/1/2007,12580,11280,1336,29,8.4,509.6,27.166667,5.878562092
1,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,11,11130206,NLA06608-2996,-98.7099336,33.98048,TX,WICHITA,MAN-MADE,83.93357214,5.915633098,5.2,314.95,10/18/2007,3258,8820,1440,130,7.91,294,20.583333,5.579281046
1,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,11,11130201,NLA06608-3032,-97.25082795,33.841567,TX,COOKE,MAN-MADE,4.279639086,0.848543616,3.6,268.28,10/17/2007,6919,8210,1543,94,7.6,205.8,20.12,5.505620915
1,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,4,4050001,NLA06608-3035,-85.2868168,41.550997,IN,LAGRANGE,NATURAL,26.27209562,2.071810231,16,295.6,7/25/2007,2148,8190,738,7,8.63,343.5,13.847059,5.771503268
1,Region_6,33,East Central Texas Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,12,12030202,NLA06608-3083,-95.34226168,30.853677,TX,HOUSTON,MAN-MADE,33757.39161,649.0819213,20,39.91,8/6/2007,8610,6770,685,96,8.59,319.5,28.22381,5.217320261
1,Region_6,33,East Central Texas Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,12,12030105,NLA06608-3096,-96.14918065,32.1166,TX,NAVARRO,MAN-MADE,15.47302677,2.458399502,7.5,95.14,9/25/2007,1293,7610,559,17,7.93,131.9,23.4,5.343071895
1,Region_10,11,Blue Mountains,II,Western Forested Mountains,II,WMTNS MAN-MADE,17,17050124,NLA06608-3121,-116.4623588,44.964527,ID,ADAMS,MAN-MADE,211.4297955,7.466152833,3.6,1453,8/7/2007,17554,3390,455,46,8.41,61.49,20.975,6.378431373
1,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,5,5120106,NLA06608-3147,-86.46356279,41.077102,IN,FULTON,NATURAL,96.8169697,5.635049145,9.1,218.5,8/21/2007,9963,8970,999,46,8.46,365,21.14,5.878562092
1,Region_10,2,Puget Lowland,II,Western Forested Mountains,II,WMTNS NATURAL,17,17110003,NLA06608-3153,-122.81678,48.660289,WA,SAN JUAN,NATURAL,73.88577303,6.280690261,37,280.68,9/25/2007,2529,2020,116,1,7.75,104.9,10.793333,4.470915033
1,Region_10,16,Idaho Batholith,II,Western Forested Mountains,II,WMTNS MAN-MADE,17,17050112,NLA06608-3157,-115.7987142,43.549425,ID,ELMORE,MAN-MADE,2331.871858,148.4203858,28.1,980.2,7/11/2007,10962,1160,70,8,7.51,64.77,17.872,6.594379085
1,Region_7,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW MAN-MADE,10,10200203,NLA06608-3160,-96.83981345,41.036917,NE,LANCASTER,MAN-MADE,29.22338246,2.788928752,6.6,391.66,8/15/2007,10419,9750,2655,237,9.54,241.7,25.528571,5.703529412
1,Region_4,76,Southern Florida Coastal Plain,XIII,Southern Florida Coastal Plain,CPL,PLNLOW NATURAL,3,3090101,NLA06608-3169,-80.86630109,26.936232,FL,OKEECHOBEE,NATURAL,167489.6101,310.4464585,2,4.52,8/21/2007,10886,13260,1200,105,8.7,545.9,29.45,5.572091503
1,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,12,12060102,NLA06608-3228,-99.68261832,32.570246,TX,JONES,MAN-MADE,1008.006194,37.96897506,13.5,500.44,10/9/2007,6063,5140,658,74,7.91,463.6,25.064286,5.634901961
1,Region_10,15,Northern Rockies,II,Western Forested Mountains,II,WMTNS NATURAL,17,17010308,NLA06608-3265,-117.40861,48.05648,WA,PEND OREILLE,NATURAL,28.20648777,3.021919778,22,587.21,9/5/2007,13028,4050,338,7,8.6,259.4,10.386364,5.483594771
1,Region_6,32,Texas Blackland Prairies,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,12,12100301,NLA06608-3303,-98.37720987,29.246147,TX,BEXAR,MAN-MADE,516.5173718,19.31357351,16.5,153.31,10/17/2007,1431,10000,1535,81,7.9,1754,25.111765,5.097581699
1,Region_10,13,Central Basin and Range,III,Xeric West,III,WMTNS MAN-MADE,16,16010202,NLA06608-3313,-111.8362486,42.123193,ID,FRANKLIN,MAN-MADE,52.32194824,5.605562867,4,1480.67,8/16/2007,6500,2300,316,41,8.46,245,22.76,6.876862745
1,Region_6,37,Arkansas Valley,IX,Southeastern Temperate Forested Plains and Hills,IX,EHIGH MAN-MADE,11,11110105,NLA06608-3320,-94.76570179,34.901954,OK,LE FLORE,MAN-MADE,1352.404792,89.05474813,8.4,144.01,9/17/2007,3019,6150,612,88,7.34,90.9,NA,5.062222222
1,Region_10,15,Northern Rockies,II,Western Forested Mountains,II,WMTNS NATURAL,17,17010215,NLA06608-3329,-116.824496,48.457411,ID,BONNER,NATURAL,70.50080769,3.805846331,2.7,760.5,7/19/2007,9872,3140,374,10,6.58,35.58,26.05,5.483594771
1,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,11,11130303,NLA06608-3480,-97.08993955,34.629681,OK,MURRAY,MAN-MADE,14.90959472,2.752036393,2,287.08,8/14/2007,10646,10470,1612,88,8.44,260.2,31.15,5.475163399
1,Region_7,44,Nebraska Sand Hills,IV,Great Plains Grass and Shrublands,IVnat,PLNLOW NATURAL,10,10150004,NLA06608-3484,-100.6121255,42.626951,NE,CHERRY,NATURAL,363.5047313,9.042608892,1.9,873.52,8/20/2007,17174,38160,4319,180,9.25,847.7,25.475,6.035490196
1,Region_7,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW MAN-MADE,10,10220003,NLA06608-3608,-97.23610354,41.975362,NE,STANTON,MAN-MADE,25.78544701,3.609844613,5.3,462.7,8/16/2007,3442,13070,1821,191,8.85,544.1,26.666667,5.686143791
1,Region_6,26,Southwestern Tablelands,IV,Great Plains Grass and Shrublands,IVman,PLNLOW MAN-MADE,11,11090201,NLA06608-3616,-99.92247803,36.05808,OK,ELLIS,MAN-MADE,54.57629084,5.31631205,7.1,680.61,7/30/2007,30402,5010,455,15,8.42,772.1,26.86,6.037777778
1,Region_7,44,Nebraska Sand Hills,IV,Great Plains Grass and Shrublands,IVnat,PLNLOW NATURAL,10,10180009,NLA06608-3644,-102.5219427,41.787629,NE,GARDEN,NATURAL,24.93605463,2.162725905,1.4,1165.87,8/15/2007,22413,34260,2063,58,8.75,922.3,26.3,6.210457516
1,Region_7,44,Nebraska Sand Hills,IV,Great Plains Grass and Shrublands,IVnat,PLNLOW NATURAL,10,10220001,NLA06608-3656,-99.29106061,42.416466,NE,ROCK,NATURAL,38.23533786,3.815592991,1.2,708.67,8/22/2007,43637,24910,5813,471,7.38,425.6,23.666667,5.965947712
1,Region_7,27,Central Great Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,10,10270202,NLA06608-3660,-96.77970247,40.156687,NE,GAGE,MAN-MADE,28.76308807,5.96331254,2.7,403.99,8/23/2007,15593,7270,2263,1329,8.06,135.2,26.6,5.776143791
1,Region_1,59,Northeastern Coastal Zone,XIV,Eastern Coastal Plain,CPL,EHIGH MAN-MADE,1,1090003,NLA06608-3698,-71.68494167,41.890974,RI,PROVIDENCE,MAN-MADE,93.75243794,9.556303614,2.6,128.76,7/19/2007,375,4790,300,6,6.92,92.81,25.733333,5.704509804
1,Region_1,59,Northeastern Coastal Zone,XIV,Eastern Coastal Plain,CPL,EHIGH NATURAL,1,1090005,NLA06608-3846,-71.66573009,41.394105,RI,WASHINGTON,NATURAL,38.00372534,4.055064608,8.3,16.52,7/12/2007,2482,4150,110,3,6.83,45.2,18.756471,5.704509804
1,Region_1,59,Northeastern Coastal Zone,XIV,Eastern Coastal Plain,CPL,EHIGH NATURAL,1,1100001,NLA06608-3890,-71.79802709,41.580077,RI,WASHINGTON,NATURAL,164.923243,9.031936875,19,89.94,7/11/2007,2680,2780,98,1,6.31,51.33,17.810909,5.704509804
1,Region_6,34,Western Gulf Coastal Plain,X,Texas-Louisiana Coastal and Mississippi Alluvial Plains,CPL,PLNLOW MAN-MADE,8,8080201,NLA06608-3911,-92.4431037,30.537139,LA,EVANGELINE,MAN-MADE,36.97051149,3.436487358,3.3,12.19,9/17/2007,9517,5880,643,43,7.53,150.8,27.842857,5.293202614
1,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,11,11100301,NLA06608-4056,-98.62856545,36.143058,OK,DEWEY,MAN-MADE,3254.786468,57.0480206,7.5,492.49,7/5/2007,13194,6550,651,75,8.5,1320,25.153333,5.786732026
1,Region_6,26,Southwestern Tablelands,IV,Great Plains Grass and Shrublands,IVman,PLNLOW MAN-MADE,11,11040002,NLA06608-4064,-102.875142,36.848624,OK,CIMARRON,MAN-MADE,63.57873824,4.611048554,3.3,1310.41,7/31/2007,456,7050,770,47,8.33,857.1,25.8775,6.885686275
1,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,11,11050002,NLA06608-4206,-97.41304704,35.921276,OK,LOGAN,MAN-MADE,11.35188495,1.58843641,5.3,275.37,9/19/2007,9471,6730,1627,61,8.11,8300,24.52375,5.446862745
1,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,2,2010002,NLA06608-4252,-72.91848548,43.496235,VT,RUTLAND,NATURAL,26.21847542,2.454326005,22,451.66,8/23/2007,827,2690,188,1,7.86,73.17,9.982609,5.402875817
1,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,11,11060001,NLA06608-4320,-96.85512233,36.74859,OK,KAY,MAN-MADE,6564.375353,187.3657213,15.5,308.58,9/5/2007,6042,4340,1871,177,7.73,640.7,27.298235,5.393529412
1,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,11,11130303,NLA06608-4382,-97.77308405,34.729034,OK,GRADY,MAN-MADE,14.49210426,3.049535498,4.9,354.89,9/10/2007,6781,5720,571,35,7.86,302.4,24.995714,5.475163399
1,Region_1,59,Northeastern Coastal Zone,XIV,Eastern Coastal Plain,CPL,EHIGH MAN-MADE,1,1100001,NLA06608-4413,-71.76906052,41.920285,RI,PROVIDENCE,MAN-MADE,82.1345025,7.215776068,2.5,172.77,7/18/2007,90,3630,251,8,6.37,90.21,25.9,5.704509804
1,Region_6,37,Arkansas Valley,IX,Southeastern Temperate Forested Plains and Hills,IX,EHIGH MAN-MADE,11,11110105,NLA06608-4414,-95.16322141,34.88623,OK,LATIMER,MAN-MADE,35.89026521,3.691703532,3.3,185.13,8/29/2007,10871,4310,480,38,7.44,94.85,28.7925,5.187189542
1,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,11,11060001,NLA06608-4440,-97.03497789,36.735916,OK,KAY,MAN-MADE,185.1287613,14.13141775,9.6,300.36,9/4/2007,8923,5330,803,38,8.37,262.4,23.897273,5.463529412
1,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,11,11100301,NLA06608-4472,-97.67930222,35.497742,OK,CANADIAN,MAN-MADE,637.1497626,11.3834759,3,378.73,8/7/2007,1345,4690,816,282,8.67,658.3,28.498333,5.446862745
1,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,11,11070106,NLA06608-4504,-96.04132091,36.812281,OK,OSAGE,MAN-MADE,103.4514681,10.05281402,6,230.56,6/5/2007,1141,7800,680,32,7.42,141.9,23.614615,5.393529412
1,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,11,11130303,NLA06608-4610,-96.98139727,34.488584,OK,MURRAY,MAN-MADE,26.76322654,3.27684509,9.1,294.2,7/24/2007,10792,5000,426,22,8.37,358,20.991,5.303921569
1,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,11,11070107,NLA06608-4643,-96.19116581,36.514787,OK,OSAGE,MAN-MADE,449.4690118,40.64363142,8.8,217.06,8/21/2007,5300,8100,557,19,7.15,156.2,28.302727,5.393529412
1,Region_6,35,South Central Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,8,8040206,NLA06608-4650,-92.44501566,32.7146,LA,UNION,MAN-MADE,5351.192082,176.9421657,4.3,24.29,9/13/2007,11271,11180,681,43,7.21,79.2,27.768,5.462026144
1,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,11,11130302,NLA06608-4659,-98.70752087,35.397067,OK,WASHITA,MAN-MADE,73.70449189,11.62206916,6,463.8,9/19/2007,9630,3700,1247,90,8.1,949.9,23.744286,5.650718954
1,Region_6,35,South Central Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,11,11140207,NLA06608-4686,-92.74402455,31.373173,LA,RAPIDES,MAN-MADE,1181.521706,56.01562639,4.8,30.36,9/12/2007,10190,6500,446,84,6.85,79.17,30.021667,5.349934641
1,Region_6,35,South Central Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW NATURAL,11,11140206,NLA06608-4698,-93.48976305,32.090458,LA,RED RIVER,NATURAL,38.53072848,10.82433911,3,37.95,9/16/2007,11222,7040,1333,142,7.81,297.2,26.744286,5.406666667
1,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,11,11130303,NLA06608-4828,-97.67551876,34.965901,OK,GRADY,MAN-MADE,24.85531762,3.984932158,2.4,338.42,9/4/2007,8742,5450,421,24,8.32,366.8,28.065,5.475163399
1,Region_6,37,Arkansas Valley,IX,Southeastern Temperate Forested Plains and Hills,IX,EHIGH MAN-MADE,11,11140104,NLA06608-4929,-96.60527506,34.589383,OK,PONTOTOC,MAN-MADE,17.07743233,2.273238445,7,332.13,7/17/2007,10938,7510,954,121,8.15,289.9,24.735556,5.303921569
1,Region_6,40,Central Irregular Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,11,11070105,NLA06608-4949,-95.55881188,36.070018,OK,ROGERS,MAN-MADE,117.0039015,18.13278716,11.8,161.11,8/29/2007,5310,3840,623,82,7.84,229.2,29.042667,5.347124183
1,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,10,1080101,NLA06608-9999,-71.651789,44.64231,VT,ESSEX,NATURAL,298.0776878,9.783865383,30,397.67,7/31/2007,3001,2940,149,1,7.17,28.99,11.252,5.095294118
1,Region_1,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1050002,NLA06608-ACAD_LAKES_0435,-68.268509,44.40788,ME,HANCOCK,NATURAL,7.388189851,1.476291905,4.4,42.81,8/1/2007,1572,1920,151,10,6.67,27.54,26.16875,5.217189542
1,Region_1,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1050002,NLA06608-ALPS-1218,-67.881905,44.836404,ME,WASHINGTON,NATURAL,9.917666192,1.212138515,4.5,81.2,8/3/2007,434,11360,414,14,4.57,18.23,20.958889,5.379281046
1,Region_2,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,2,2010006,NLA06608-ALSC:020149,-74.401491,44.348811,NY,FRANKLIN,NATURAL,140.5356401,12.75525227,16.1,487.95,9/11/2007,4240,3360,191,5,7.02,28.61,10.976471,5.310261438
1,Region_1,59,Northeastern Coastal Zone,XIV,Eastern Coastal Plain,CPL,EHIGH NATURAL,1,1070002,NLA06608-ELS:1C2-032,-71.428103,43.296358,NH,MERRIMACK,NATURAL,12.57283656,1.716009582,5.4,155.28,7/12/2007,2914,4270,264,11,6.78,29.79,17.485714,5.355751634
1,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1030001,NLA06608-ELS:1C3-003,-69.927263,45.653548,ME,SOMERSET,NATURAL,16.3776708,2.066625815,5,330.66,8/15/2007,288,6590,256,9,6.81,18.07,19.536,5.025816993
1,Region_1,84,Atlantic Coastal Pine Barrens,XIV,Eastern Coastal Plain,CPL,PLNLOW NATURAL,1,1090002,NLA06608-ELS:1D1-035,-70.617682,41.848175,MA,PLYMOUTH,NATURAL,81.28505622,5.394032213,3.6,18.74,7/25/2007,3657,2160,444,23,7.2,54.16,24.05125,5.766470588
1,Region_1,59,Northeastern Coastal Zone,XIV,Eastern Coastal Plain,CPL,EHIGH MAN-MADE,1,1080204,NLA06608-ELS:1D2-087,-72.092123,42.323799,MA,WORCESTER,MAN-MADE,12.95861953,1.844727461,1.5,297.91,7/27/2007,1110,6480,532,35,6.54,57.59,26.05,5.53379085
1,Region_1,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1020005,NLA06608-ELS:1E1-052,-68.209171,45.207071,ME,HANCOCK,NATURAL,181.9078236,7.457743601,15,101.3,8/7/2007,1061,4380,130,10,6.85,21,17.380417,5.025816993
1,Region_1,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1050001,NLA06608-ELS:1E1-096,-68.077773,45.219001,ME,HANCOCK,NATURAL,89.75055865,5.651522769,5.4,100.39,8/9/2007,2832,6800,236,9,6.67,20.48,22.29,5.025816993
1,Region_1,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1050002,NLA06608-ELS:1E1-128,-68.429254,44.849882,ME,HANCOCK,NATURAL,11.89223955,1.549918802,6,119.31,8/10/2007,2493,4680,394,8,6.79,22.66,18.651818,5.217189542
1,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1030001,NLA06608-ELS:1E2-027,-69.889944,45.799297,ME,SOMERSET,NATURAL,125.7520926,10.05125836,1.1,367.85,8/14/2007,1119,10420,629,28,6.97,27.03,21.17,5.025816993
1,Region_1,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1010004,NLA06608-ELS:1E3-002,-68.35754,46.375055,ME,AROOSTOOK,NATURAL,23.39068158,2.326665348,2.1,246.31,8/7/2007,5025,6810,731,14,8.39,90.23,21.1025,5.055294118
1,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1010003,NLA06608-ELS:1E3-012,-68.871133,46.944636,ME,AROOSTOOK,NATURAL,12.06402234,1.285734307,9.7,390.6,8/28/2007,2764,2310,161,4,7.59,53.73,18.181053,5.055294118
1,Region_1,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1010004,NLA06608-ELS:1E3-071,-68.594335,46.345672,ME,PENOBSCOT,NATURAL,7.591014411,1.025804138,1,271.83,8/8/2007,2644,8150,807,17,7.81,68.89,20.955,5.055294118
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW NATURAL,4,4020103,NLA06608-ELS:2B2-008,-88.759164,46.994934,MI,HOUGHTON,NATURAL,6.232827204,0.993695864,14,377.32,8/21/2007,235,10760,299,8,6.21,16.88,8.433333,5.476993464
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW NATURAL,4,4030202,NLA06608-ELS:2C2-048,-88.794652,45.500526,WI,FOREST,NATURAL,6.293006717,1.078240448,4.6,496.3,8/24/2007,89,5710,593,8,6.6,13.65,20.8,5.336797386
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW NATURAL,7,7050002,NLA06608-ELS:2C3-018,-89.552886,46.138603,WI,VILAS,NATURAL,48.37383759,3.356733457,4.6,500.5,8/25/2007,647,5650,328,10,7.06,26.08,20.06,5.476993464
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW NATURAL,7,7010101,NLA06608-ELS:2D3-008,-93.880503,47.122809,MN,CASS,NATURAL,32.13529135,2.563388253,13.4,402.27,8/10/2007,10217,14330,722,13,8.32,252,13.8,5.093006536
1,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1020001,NLA06608-EMAP:ME011L,-69.222522,45.748209,ME,PISCATAQUIS,NATURAL,43.28128922,3.277637996,17.5,297.13,9/14/2007,2508,7500,246,13,7.14,34.56,10.694231,5.025816993
1,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1010003,NLA06608-EMAP:ME012L,-68.89108,46.962321,ME,AROOSTOOK,NATURAL,113.5651525,6.128637407,34.6,345.87,8/28/2007,2667,3480,129,1,7.59,52.52,NA,5.055294118
1,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1010004,NLA06608-EMAP:ME254L,-69.056968,46.353306,ME,PISCATAQUIS,NATURAL,38.9932584,2.773747869,16.1,343.61,9/5/2007,1928,4230,204,5,7.38,44.85,11.854231,5.055294118
1,Region_1,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1050002,NLA06608-EMAP:ME263L,-67.997826,45.127611,ME,WASHINGTON,NATURAL,622.3781627,24.93093185,7.5,95.51,8/9/2007,2596,7320,314,11,6.55,19.48,22.564286,5.137908497
1,Region_1,82,Laurentian Plains and Hills,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1050001,NLA06608-EMAP:ME518L,-67.922498,45.354469,ME,PISCATAQUIS,NATURAL,625.5061147,17.65291945,28,97.04,8/10/2007,2925,3540,156,7,6.95,22.32,14.441053,5.137908497
1,Region_4,75,Southern Coastal Plain,XII,Southeastern Coastal Plain,CPL,PLNLOW NATURAL,3,3080101,NLA06608-FL:107895579,-81.441106,29.080057,FL,VOLUSIA,NATURAL,6692.476355,120.2174386,1.9,0.08,8/1/2007,4913,10210,985,33,7.97,1634,29.175,5.502091503
1,Region_4,75,Southern Coastal Plain,XII,Southeastern Coastal Plain,CPL,PLNLOW NATURAL,3,3080103,NLA06608-FL:16674741,-81.95812,29.839332,FL,CLAY,NATURAL,7.770294964,1.008813987,14.2,48.51,8/3/2007,1782,1510,98,8,5.88,18.19,26.473333,5.502091503
1,Region_4,75,Southern Coastal Plain,XII,Southeastern Coastal Plain,CPL,PLNLOW NATURAL,3,3070204,NLA06608-FL:18261987,-82.409214,30.118409,FL,UNION,NATURAL,371.2915215,8.857622613,2.4,43.04,8/5/2007,253,6980,474,20,4.82,76.14,28.66,5.636470588
