SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,DATEPHYT,SAMPLED_PHYT,SAMPLE_CATEGORY,INDXSAMP_PHYT,SAMPLE_TYPE,SAMPLE_DEPTH,PHYT_VOLUME,PRESERVED_PHYT,FLAG_FLD_PHYT,SAMPLE_ID,LAB_ID,INIT_VOL,CONC_VOL,TOT_AREA,CNT_AREA,LAB_TAXON,COUNT,PROPORTION,UNITCELLS,CNT_UNIT,DIVISION,ORDER,FAMILY,GENUS,SPECIES,VARIETY,DISTINCT,TAXONOMIST,SOURCELAB,SOURCEDATE,DATATYPE
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,10015,8,0.016,,C,Chrysophyta (Bacillariophyceae),Centrales,Aulacoseiraceae,Aulacoseira,subarctica,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,10059,60,0.12,,C,Chrysophyta (Bacillariophyceae),Centrales,Aulacoseiraceae,Aulacoseira,tenella,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,18003,1,0.002,,C,Chrysophyta (Bacillariophyceae),Pennales,Brachysiraceae,Brachysira,serians,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,18006,3,0.006,,C,Chrysophyta (Bacillariophyceae),Pennales,Brachysiraceae,Brachysira,vitrea,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,12010,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Pinnulariaceae,Caloneis,silicula,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,16004,4,0.008,,C,Chrysophyta (Bacillariophyceae),Pennales,Achnanthaceae,Cocconeis,placentula,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,20063,3,0.006,,C,Chrysophyta (Bacillariophyceae),Centrales,Stephanodiscaceae,Cyclotella,distinguenda,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,20007,2,0.004,,C,Chrysophyta (Bacillariophyceae),Centrales,Stephanodiscaceae,Cyclotella,meneghiniana,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,2506002,15,0.03,,C,Chrysophyta (Bacillariophyceae),Centrales,Thalassiosiraceae,Discostella,pseudostelligera,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,2506003,114,0.228,,C,Chrysophyta (Bacillariophyceae),Centrales,Thalassiosiraceae,Discostella,stelligera,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,110004,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Cymbellaceae,Encyonema,minutum,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,33185,6,0.012,,C,Chrysophyta (Bacillariophyceae),Pennales,Eunotiaceae,Eunotia,bilunaris,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,33013,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Eunotiaceae,Eunotia,elegans,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,33018,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Eunotiaceae,Eunotia,fallax,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,33019,10,0.02,,C,Chrysophyta (Bacillariophyceae),Pennales,Eunotiaceae,Eunotia,flexuosa,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,33021,3,0.006,,C,Chrysophyta (Bacillariophyceae),Pennales,Eunotiaceae,Eunotia,formica,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,33182,1,0.002,,C,Chrysophyta (Bacillariophyceae),Pennales,Eunotiaceae,Eunotia,glacialis,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,33026,3,0.006,,C,Chrysophyta (Bacillariophyceae),Pennales,Eunotiaceae,Eunotia,incisa,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,0,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Eunotiaceae,Eunotia,,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,33889,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Eunotiaceae,Eunotia,,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,34006,12,0.024,,C,Chrysophyta (Bacillariophyceae),Pennales,Fragilariaceae,Fragilaria,capucina,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,34212,8,0.016,,C,Chrysophyta (Bacillariophyceae),Pennales,Fragilariaceae,Fragilaria,sepes,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,35024,3,0.006,,C,Chrysophyta (Bacillariophyceae),Pennales,Amphipleuraceae,Frustulia,crassinervia,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,37006,1,0.002,,C,Chrysophyta (Bacillariophyceae),Pennales,Gomphonemataceae,Gomphonema,dichotomum,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,211004,5,0.01,,C,Chrysophyta (Bacillariophyceae),Pennales,Naviculaceae,Mayamaea,atomus,permitis,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,46527,4,0.008,,C,Chrysophyta (Bacillariophyceae),Pennales,Naviculaceae,Navicula,cryptotenella,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,46017,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Naviculaceae,Navicula,difficillima,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,46039,9,0.018,,C,Chrysophyta (Bacillariophyceae),Pennales,Naviculaceae,Navicula,minima,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,46044,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Naviculaceae,Navicula,notha,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,46537,4,0.008,,C,Chrysophyta (Bacillariophyceae),Pennales,Naviculaceae,Navicula,schadei,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,46107,4,0.008,,C,Chrysophyta (Bacillariophyceae),Pennales,Naviculaceae,Navicula,tantula,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,48002,3,0.006,,C,Chrysophyta (Bacillariophyceae),Pennales,Bacillariaceae,Nitzschia,acicularis,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,48157,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Bacillariaceae,Nitzschia,linearis,tenuis,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,48228,4,0.008,,C,Chrysophyta (Bacillariophyceae),Pennales,Bacillariaceae,Nitzschia,palea,debilis,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,52037,1,0.002,,C,Chrysophyta (Bacillariophyceae),Pennales,Pinnulariaceae,Pinnularia,legumen,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,52990,14,0.028,,C,Chrysophyta (Bacillariophyceae),Pennales,Pinnulariaceae,Pinnularia,,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,52059,1,0.002,,C,Chrysophyta (Bacillariophyceae),Pennales,Pinnulariaceae,Pinnularia,subcapitata,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,186008,4,0.008,,C,Chrysophyta (Bacillariophyceae),Pennales,Achnanthaceae,Psammothidium,subatomoides,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,186008,1,0.002,,C,Chrysophyta (Bacillariophyceae),Pennales,Achnanthaceae,Psammothidium,subatomoides,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,73001,10,0.02,,C,Chrysophyta (Bacillariophyceae),Pennales,Fragilariaceae,Pseudostaurosira,brevistriata,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,208002,8,0.016,,C,Chrysophyta (Bacillariophyceae),Centrales,Thalassiosiraceae,Puncticulata,radiosa,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,172001,1,0.002,,C,Chrysophyta (Bacillariophyceae),Pennales,Fragilariaceae,Staurosira,construens,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,172006,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Fragilariaceae,Staurosira,construens,venter,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,63008,4,0.008,,C,Chrysophyta (Bacillariophyceae),Pennales,Surirellaceae,Stenopterobia,curvula,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,63007,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Surirellaceae,Stenopterobia,delicatissma,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,65889,4,0.008,,C,Chrysophyta (Bacillariophyceae),Pennales,Surirellaceae,Surirella,,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,67002,8,0.016,,C,Chrysophyta (Bacillariophyceae),Pennales,Tabellariaceae,Tabellaria,fenestrata,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-096,1,REF_Lake,Target_Sampled,8/9/2007,YES,P,YES,DIATOM,2,1000,Y,,510213,5069.17.22,333,20,387.1,7.99,67004,24,0.048,,C,Chrysophyta (Bacillariophyceae),Pennales,Tabellariaceae,Tabellaria,flocculosa,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,1010,7,0.014,,C,Chrysophyta (Bacillariophyceae),Pennales,Achnanthidiaceae,Achnanthidium,minutissimum,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,9001,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Fragilariaceae,Asterionella,formosa,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,10028,1,0.002,,C,Chrysophyta (Bacillariophyceae),Centrales,Aulacoseiraceae,Aulacoseira,alpigena,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,10059,16,0.032,,C,Chrysophyta (Bacillariophyceae),Centrales,Aulacoseiraceae,Aulacoseira,tenella,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,18005,4,0.008,,C,Chrysophyta (Bacillariophyceae),Pennales,Brachysiraceae,Brachysira,brebissonii,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,18013,6,0.012,,C,Chrysophyta (Bacillariophyceae),Pennales,Brachysiraceae,Brachysira,microcephala,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,18006,20,0.04,,C,Chrysophyta (Bacillariophyceae),Pennales,Brachysiraceae,Brachysira,vitrea,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,20063,7,0.014,,C,Chrysophyta (Bacillariophyceae),Centrales,Stephanodiscaceae,Cyclotella,distinguenda,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,20007,4,0.008,,C,Chrysophyta (Bacillariophyceae),Centrales,Stephanodiscaceae,Cyclotella,meneghiniana,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,23001,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Cymbellaceae,Cymbella,amphicephala,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,2506002,12,0.024,,C,Chrysophyta (Bacillariophyceae),Centrales,Thalassiosiraceae,Discostella,pseudostelligera,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,2506003,156,0.312,,C,Chrysophyta (Bacillariophyceae),Centrales,Thalassiosiraceae,Discostella,stelligera,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,203001,3,0.006,,C,Chrysophyta (Bacillariophyceae),Pennales,Not Designated,Encyonopsis,cesatii,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,33015,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Eunotiaceae,Eunotia,exigua,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,33019,11,0.022,,C,Chrysophyta (Bacillariophyceae),Pennales,Eunotiaceae,Eunotia,flexuosa,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,33021,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Eunotiaceae,Eunotia,formica,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,33183,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Eunotiaceae,Eunotia,minor,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,33036,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Eunotiaceae,Eunotia,naegelii,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,33990,63,0.126,,C,Chrysophyta (Bacillariophyceae),Pennales,Eunotiaceae,Eunotia,,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,34212,90,0.18,,C,Chrysophyta (Bacillariophyceae),Pennales,Fragilariaceae,Fragilaria,sepes,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,35024,5,0.01,,C,Chrysophyta (Bacillariophyceae),Pennales,Amphipleuraceae,Frustulia,crassinervia,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,37010,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Gomphonemataceae,Gomphonema,parvulum,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,199001,7,0.014,,C,Chrysophyta (Bacillariophyceae),Pennales,Naviculaceae,Kobayasiella,subtilissima,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,130002,4,0.008,,C,Chrysophyta (Bacillariophyceae),Pennales,Diadesmidaceae,Luticola,mutica,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,46023,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Naviculaceae,Navicula,gregaria,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,46991,4,0.008,,C,Chrysophyta (Bacillariophyceae),Pennales,Naviculaceae,Navicula,,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,46504,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Naviculaceae,Navicula,veneta,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,46660,4,0.008,,C,Chrysophyta (Bacillariophyceae),Pennales,Naviculaceae,Navicula,wildii,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,48010,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Bacillariaceae,Nitzschia,elegans,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,48013,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Bacillariaceae,Nitzschia,frustulum,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,48228,8,0.016,,C,Chrysophyta (Bacillariophyceae),Pennales,Bacillariaceae,Nitzschia,palea,debilis,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,48123,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Bacillariaceae,Nitzschia,pusilla,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,51001,5,0.01,,C,Chrysophyta (Bacillariophyceae),Pennales,Peroniaceae,Peronia,fibula,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,52990,4,0.008,,C,Chrysophyta (Bacillariophyceae),Pennales,Pinnulariaceae,Pinnularia,,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,155015,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Achnanthaceae,Planothidium,hauckianum,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,186006,2,0.004,,C,Chrysophyta (Bacillariophyceae),Pennales,Achnanthaceae,Psammothidium,abundans,,Y,KMM,EA,20090216,PHYT
NLA06608-ELS:1E1-128,1,REF_Lake,Target_Sampled,8/10/2007,YES,P,YES,DIATOM,2,1000,Y,,508173,5069.17.07,333,20,387.1,3.264,170033,6,0.012,,C,Chrysophyta (Bacillariophyceae),Pennales,Sellaphoraceae,Sellaphora,hustedtii,,Y,KMM,EA,20090216,PHYT
