"SITEID_12","zpSR","zpDen","zpDiv.Sh","Omni","W.Omni","phySR","phyDiv.Sh","phyDen.Ind","phyDen.BioV","SITEID_07","LAT_DD","LON_DD","LakeArea","LakeDepth","LakePerim","LakeEleva","HUC2","HUC8","ECO3","ECO3_2015","EPA_REG","Cond","DOC","NTL","PTL","Silica","pH","Temp","Sol","ln_phyDen.BioV","ln_phySR","ln_zpSR","ln_zpDen","ln_Cond","ln_DOC","ln_NTL","ln_PTL","ln_Silica"
"NLA12_SD-104",21,0.1388831,2.5731394661038,0.285714285714286,0.0149622236254807,8,1.31181637980682,23452.3347,34987873.9479,"NLA06608-0295",45.18757228,-97.63194667,18.43116769,6.2,1.593375145,532.26,10,10160010,46,46,"Region_8",1259,13770,1329,119,19999,8.71,17.5974358974359,5.83993464052288,17.3705121007916,2.07944154167984,3.04452243772342,-1.97412270689064,7.13807303404435,9.5302475917227,7.19218205871325,4.77912349311153,9.90343755128609
"NLA12_SD-105",30,0.0874818,2.8432867230229,0.566666666666667,0.485369528290456,16,1.26389310614247,100328.4114,11802864.8855,"NLA06608-1811",45.85351959,-99.256675,146.6317536,4,10.11767995,583.89,10,10130106,42,42,"Region_8",1855,14590,1895,100,21295,8.92,25.0538461538462,5.97666666666667,16.2838528468747,2.77258872223978,3.40119738166216,-2.43632450725357,7.52563997504154,9.58809164151683,7.54697411751653,4.60517018598809,9.96622758235731
"NLA12_SD-106",34,0.1522451,2.47365251513473,0.352941176470588,0.0829721284954327,39,3.32784053237488,1798.0689,4147447.5544,"NLA06608-0471",45.44012115,-97.26227214,857.1951295,7.4,20.06849226,564.78,10,10160010,46,46,"Region_8",384,6320,688,42,23793,8.74,21.4692307692308,5.83993464052288,15.2380036558553,3.66356164612965,3.52636052461616,-1.88226355681809,5.95064255258773,8.7514744871409,6.53378883793334,3.73766961828337,10.0771466987514
"NLA12_SD-107",30,0.4331546,2.47935719060151,0.333333333333333,0.454372642008188,22,1.80568270319975,32378.0932,7924849.418,"NLA06608-0979",43.76821042,-103.5171508,45.95914066,6.4,5.401232139,1581.8,10,10120109,17,17,"Region_8",382,8130,804,39,13656,8.95,20.7653846153846,6.42862745098039,15.8855138766638,3.09104245335832,3.40119738166216,-0.836660570824738,5.94542060860658,9.00331620254186,6.68959926917897,3.66356164612965,9.52193426447428
"NLA12_SD-108",17,1.0018748,2.71695366335095,0.764705882352941,0.365012774051209,29,2.15944610719845,66908.9882,8796489.332,"NLA06608-0851",45.77202719,-99.64103628,57.76213289,3,5.801237972,562.5,10,10130106,42,42,"Region_8",3410,7670,1023,57,11893,8.27,25.4,5.97666666666667,15.9898632603054,3.36729582998647,2.83321334405622,0.00187304475595857,8.13446757027756,8.9450718943613,6.93049476595163,4.04305126783455,9.38370527072725
"NLA12_SD-109",25,1.4207527,1.55862937773127,0.52,0.142792830870566,12,1.22545775290432,463683.2414,5061585.1305,"NLA06608-2123",44.32793752,-97.11673425,20.86728463,2.2,1.887905117,536.68,10,10170201,46,46,"Region_8",2040,14080,2259,501,24760,8.71,20.1,6.05928104575163,15.4371902591031,2.484906649788,3.2188758248682,0.351186801598004,7.62070508683826,9.55251062971203,7.722677516468,6.21660610108486,10.1169847267985
"NLA12_SD-110",26,1.0827538,2.48721411998772,0.269230769230769,0.070718754346556,49,0.948152026750235,105410.525,19864447.8241,"NLA06608-0807",45.45326699,-97.66893772,23.02534933,7.5,2.620295629,533.4,10,10160010,46,46,"Region_8",2010,18360,1735,167,7296,8.67,22.2846153846154,5.83993464052288,16.8044421504237,3.89182029811063,3.25809653802148,0.0795076106885232,7.60589000105312,9.81792966417448,7.45876269238096,5.11799381241676,8.89508153175417
"NLA12_SD-111",30,1.1312167,2.0351209681696,0.533333333333333,0.764621314377696,29,1.89646757468745,795164.9765,35519467.859,"NLA06608-0727",45.63874257,-97.34186672,29.231901,3.5,2.196158249,559.28,10,10160010,46,46,"Region_8",1228,17990,3881,162,36831,8.84,24.3,5.83993464052288,17.3855914945289,3.36729582998647,3.40119738166216,0.123293779134649,7.11314210870709,9.79757132694458,8.26384813136891,5.08759633523238,10.5140951608489
"NLA12_SD-114",28,9.4286041,2.12290359796284,0.571428571428571,0.89252995573332,31,2.14591166199241,2432150.4399,20761561.8195,"NLA06608-0503",43.57475963,-97.0587407,20.7698058,1.5,1.745958758,485.13,10,10170102,46,46,"Region_8",2790,18750,3031,144,86,8.73,21.25,6.15732026143791,16.8486138455853,3.43398720448515,3.3322045101752,2.24374805811662,7.93379687481541,9.83894903139856,8.0166478770578,4.969813299576,4.45434729625351
"NLA12_SD-115",31,15.9369039,1.9211470679956,0.516129032258065,0.695161473615964,58,1.43839970646093,7220591.4902,190502904.6691,"",42.72586493,-96.80951269,15.62094014,1.05,3.761421402,341.86,10,10170101,47,47,"Region_8",1145.5,17445,3670,240.5,17442.5,8.555,22.0174358974359,6.21993464052288,19.0651780000216,4.06044301054642,3.43398720448515,2.76863741986622,7.04359650189355,9.76680835362087,8.20794694104862,5.48272008954582,9.76666503581339
"NLA12_SD-122",19,7.2708322,1.15064783680312,0.368421052631579,0.0470164887040028,33,2.8476313146555,710875.007,25851145.8978,"",45.83652227,-97.52514003,5.524331698,1.7,0.96594626,540.08,9,9020105,46,46,"Region_8",1758,17360,2421,147,18881,8.6,20.5512820512821,5.83993464052288,17.0678654866712,3.49650756146648,2.94443897916644,1.9838707554206,7.47193207824512,9.76192398821434,7.79193595693806,4.99043258677874,9.84591140439853
"NLA12_SD-124",15,1.3833106,1.44380880306465,0.333333333333333,0.0592779380133428,21,1.47118098741964,860556.7649,49800267.9055,"",45.87066253,-103.7050696,2.616327031,2.1,0.824768285,955.26,10,10130302,43,43,"Region_8",287,19870,2693,236,12694,8.09,18.4538461538462,6.26150326797386,17.7235309216089,3.04452243772342,2.70805020110221,0.324479611704522,5.65948221575962,9.89696633554586,7.8984110928116,5.46383180502561,9.44888471986641
"NLA12_SD-126",17,0.4276037,1.89782600353439,0.352941176470588,0.194242238783247,19,0.800923335829958,2534637.3627,97882708.0398,"",45.49815844,-97.61396918,14.27366573,2,1.578505764,548.28,10,10160010,46,46,"Region_8",1808,19580,3550,316,46221,8.81,26.3679487179487,5.83993464052288,18.3992804630931,2.94443897916644,2.83321334405622,-0.849558446922004,7.49997654095212,9.8822639160845,8.17470288246946,5.75574221358691,10.7411895192499
"NLA12_SD-130",30,0.1922801,2.40653085886095,0.3,0.191935618922603,42,2.44466471074867,98091.6606,3749026.4094,"",45.66600053,-97.23383272,2.784188967,1,0.965291841,605.47,10,10160010,46,46,"Region_8",263,13290,1951,126,5950,9.52,22.25,5.83993464052288,15.1370067400784,3.73766961828337,3.40119738166216,-1.64880211588162,5.57215403217776,9.49476715170729,7.57609734062311,4.83628190695148,8.69114649853968
"NLA12_SD-131",14,19.668309,0.910007273927418,0.5,0.940753452673537,29,1.71774523409946,5468012.712,87159813.1172,"",43.07985221,-98.08073782,20.552693,1.8,1.843330904,504.74,10,10170101,42,42,"Region_8",4200,16620,3863,336,60541,8.41,20.2935897435897,6.13771241830065,18.2832539239035,3.36729582998647,2.63905732961526,2.97900866022555,8.34283980427146,9.71836206840944,8.25919936266628,5.8171111599632,11.0110761004439
"NLA12_SD-132",22,3.3747609,1.5705949042893,0.409090909090909,0.102390779743833,24,2.19070016132433,23468.899,2048256.047,"",45.0770889,-101.643063,22.23082519,2,2.282528414,726.45,10,10130306,43,43,"Region_8",1932,18640,1993,366,1742,9.39,24.27,6.08575163398693,14.532499280276,3.17805383034795,3.09104245335832,1.21632447737046,7.56631101477246,9.83306508823958,7.59739632021279,5.90263333340137,7.46278915741245
"NLA12_SD-133",21,4.7288603,1.90820082774685,0.333333333333333,0.666573381328266,34,2.56709809868176,28971.1131,80828757.5615,"",44.47740626,-99.31405069,4.904037241,1.4,1.306851739,589.88,10,10140103,42,42,"Region_8",833,15980,1841,304,22179,8.52,26.65,6.09745098039216,18.2078433705848,3.52636052461616,3.04452243772342,1.55368422209619,6.72503364216684,9.67909321932027,7.51806418123308,5.71702770140622,10.0069011742252
"NLA12_SD-134",15,2.2688468,1.85886522270671,0.333333333333333,0.575867881427693,34,1.67748566246684,369696.7776,31292862.6493,"",45.55612315,-99.77590227,10.42400154,2.2,1.301713271,618.19,10,10130106,42,42,"Region_8",1567,19770,2731,928,33326,8.81,24.8025641025641,5.97666666666667,17.2589005991337,3.52636052461616,2.70805020110221,0.819271684787494,7.35691824235602,9.89192091616466,7.91242312147371,6.8330317327862,10.4140931520986
"NLA12_SD-137",14,3.6457557,0.208415041945527,0.285714285714286,0.00229776778515357,16,2.03962563266063,568.9547,395479.2019,"",43.27872203,-99.65508754,1.77256075,2.2,0.55248755,657.35,10,10140101,42,42,"Region_8",1307,19970,1888,475,12544,9.41,22.6487179487179,6.2162091503268,12.887853477955,2.77258872223978,2.63905732961526,1.29356366907462,7.17548971362422,9.90198642640986,7.54327334670545,6.16331480403464,9.43699774259019
"NLA12_SD-138",23,0.2067956,1.57804576975221,0.130434782608696,0.0514406496076319,16,2.12356824326322,4607.4769,2887743.6977,"NLA06608-3031",45.69877035,-97.44011662,696.3329358,5.4,26.6485676,547.07,10,10160010,46,46,"Region_8",662,8000,779,49,17544,8.54,17.1474358974359,5.83993464052288,14.8759860277228,2.77258872223978,3.13549421592915,-1.57602441316996,6.49526555593701,8.98719682066197,6.65801104587075,3.89182029811063,9.77246729009772
"NLA12_SD-140",26,1.1355636,2.23831965491335,0.423076923076923,0.315022249744532,9,0.807013812295948,497922.8801,14653122.6512,"NLA06608-4796",45.60448724,-103.6125348,76.94276764,2.2,8.550715323,892.03,10,10130302,43,43,"Region_8",1448,10770,851,68,3546,8.8,20.3,6.26150326797386,16.5001640209666,2.19722457733622,3.25809653802148,0.127129091562975,7.27793857294566,9.28451977015043,6.74641212857337,4.21950770517611,8.17357548663415
"NLA12_SD-141",14,0.3412513,1.92313658405883,0.285714285714286,0.0596662928463569,18,2.03733355626389,122790.8915,5956713.8601,"",45.81116472,-99.28278555,47.89237558,3.2,4.261951829,581.29,10,10130106,42,42,"Region_8",5200,20950,2535,39,1353,8.83,21.6905128205128,5.97666666666667,15.6000295212285,2.89037175789616,2.63905732961526,-1.07513612296641,8.55641390456952,9.94989392535028,7.83794891602528,3.66356164612965,7.21007962817079
"NLA12_SD-143",15,0.3273158,1.70989953673154,0.4,0.0957106256404366,18,1.66541715209297,17402.8424,65360181.3086,"",43.89012129,-101.1518294,22.09562703,2.8,3.056407468,677.47,10,10140102,43,43,"Region_8",4250,16840,54000,32,2195,8.67,20.5094871794872,6.38705882352941,17.9954237825116,2.89037175789616,2.70805020110221,-1.11682982488518,8.35467426191846,9.73151228779632,10.8967393255464,3.46573590279973,7.69393732550927
"NLA12_SD-146",28,0.2390631,1.78901199076121,0.142857142857143,0.638953063019763,31,2.56916740277055,25671.9739,2965332.0532,"",45.74128962,-97.26709757,2.509375527,1,0.752531274,596.17,10,10160010,46,46,"Region_8",366,19020,1744,25,406,8.92,10.6,5.83993464052288,14.9024995751047,3.43398720448515,3.3322045101752,-1.43102774516051,5.90263333340137,9.85324633609938,7.46393660446893,3.2188758248682,6.00635315960173
"NLA12_SD-147",13,0.1729775,2.14700001787034,0.0769230769230769,0.040920350912691,11,0.761721547393346,232889.8805,19760090.1042,"",43.20148574,-99.61980464,37.82150066,4.7,5.315546953,676.68,10,10150001,42,42,"Region_8",457,17800,2563,554,22275,9.2,23.3576923076923,6.2162091503268,16.7991748102028,2.39789527279837,2.56494935746154,-1.75459375074608,6.12468339089421,9.78695373628018,7.84893372636407,6.31716468674728,10.011220252339
"NLA12_SD-150",13,2.997083,0.703069993683367,0.230769230769231,0.962064113673195,16,1.89421307410682,182720.1627,189473721.1515,"",45.75621315,-99.64575832,17.66222672,1,2.250078307,554.3,10,10130106,42,42,"Region_8",11430,23850,3094,99,1616,8.8,21.89,5.97666666666667,19.0597608982083,2.77258872223978,2.56494935746154,1.09763948231207,9.34399675678886,10.0795394963165,8.03722003113301,4.59511985013459,7.38770923908104
"NLA12_SD-154",14,0.6590109,1.27999439315805,0.357142857142857,0.0119171018263886,15,2.58072167271175,356692.9775,26213582.3078,"",44.83195396,-97.72143694,125.1226816,3.2,7.858004268,531,10,10170201,46,46,"Region_8",2070,21390,2900,753,48739,9.15,21.3833333333333,6.05928104575163,17.0817882430986,2.70805020110221,2.63905732961526,-0.417015204403975,7.63530388625941,9.97067880207645,7.97246601597457,6.62406522779989,10.7942348099396
"NLA12_SD-157",14,0.6059871,2.01869059925837,0.285714285714286,0.392640536407458,11,1.83384127972796,477866.1068,28976053.2552,"",45.91255997,-99.21601903,22.44453642,5,2.013700968,583.8,10,10130106,42,42,"Region_8",4050,20500,2420,84,12925,8.78,21.6207692307692,5.97666666666667,17.1819802970109,2.39789527279837,2.63905732961526,-0.50089658026811,8.30647216010058,9.9281801651265,7.79152281915073,4.43081679884331,9.46691869937663
"NLA12_SD-158",23,0.1331554,1.29271450927171,0.304347826086957,0.0273056894425611,13,1.73894053355121,94672.0327,5524774.9369,"",45.23398781,-96.5208005,109.7816821,3,6.111324492,321.52,7,7020001,46,46,"Region_8",973,13610,1784,610,44245,8.95,27.6628205128205,5.83993464052288,15.5247530691357,2.56494935746154,3.13549421592915,-2.01623841178038,6.880384082186,9.51856009564551,7.48661331313996,6.41345895716736,10.6974976497015
"NLA12_SD-162",17,0.7022031,2.23469393420422,0.294117647058824,0.401482420114636,9,0.749017424552082,1934711.8637,23354031.3289,"",44.20860117,-96.84466113,394.9502606,1.4,17.45434029,479.76,10,10170202,46,46,"Region_8",1739,13490,2353,815,54644,8.89,24.3474358974359,5.92143790849673,16.9662801750959,2.19722457733622,2.83321334405622,-0.353532600560882,7.46106551435428,9.5097039492018,7.76344638872736,6.70318811324086,10.9085946980074
"NLA12_SD-165",21,0.2729795,1.90345850343792,0.285714285714286,0.420512529329126,14,1.46668013433995,2199.4378,1074611.597,"",44.32204695,-99.73243077,4.511253923,3,1.143947924,577.95,10,10140101,42,42,"Region_8",1657,16960,1369,357,11315,9.23,23.925641025641,6.09745098039216,13.8874698491412,2.63905732961526,3.04452243772342,-1.29835857819178,7.41276401742656,9.73861290934589,7.22183582528845,5.87773578177964,9.33388455806764
"NLA12_SD-166",29,1.9621131,1.56640544007893,0.206896551724138,0.017229893628456,20,2.07309403840385,8162.5127,2971537.4444,"",45.68365856,-97.44500099,4.261921688,1.6,0.849133185,547.07,10,10160010,46,46,"Region_8",669,8620,1105,71,15852,8.51,21.15,5.83993464052288,14.9045900348873,2.99573227355399,3.36729582998647,0.674022004741686,6.50578406012823,9.06184036365774,7.00760061395185,4.26267987704132,9.67105095431033
"NLA12_SD-168",19,0.3208427,1.28157499154279,0.263157894736842,0.0189391873338555,22,1.92438274325188,84859.4602,9930515.4784,"",45.46848158,-102.4051988,55.00620242,4.8,7.481452132,794.45,10,10130306,43,43,"Region_8",3100,18220,1758,293,4923,8.85,18.0294871794872,6.26150326797386,16.1111229458925,3.09104245335832,2.94443897916644,-1.13680430710927,8.03915739047324,9.81027517081395,7.47193207824512,5.68017260901707,8.5016733797582
"NLA12_SD-170",14,1.5100257,1.44137546636004,0.214285714285714,0.832008355884274,30,1.18202575520698,3314843.8906,12449546.0329,"",45.42085242,-97.50813452,4.828912669,1.5,1.371414008,556.29,10,10160010,46,46,"Region_8",1778,24600,3400,137,31570,8.66,21.0512820512821,5.83993464052288,16.3371947169893,3.40119738166216,2.63905732961526,0.412126670549546,7.48324441607385,10.1105017219205,8.13153071060425,4.91998092582813,10.359962581552
"NLA12_SD-172",18,2.5049802,1.89275727751022,0.388888888888889,0.485327428935366,11,1.70098167275287,15799.9937,2208058.6843,"",44.87090089,-103.0033176,4.625206667,2.2,1.171223766,848.01,10,10120113,43,43,"Region_8",2620,17350,1555,70,425,9.97,19.7002564102564,6.35111111111111,14.6076242640604,2.39789527279837,2.89037175789616,0.918280830313973,7.87092959675514,9.761347785375,7.34923082461333,4.24849524204936,6.05208916892442
"NLA12_SD-182",20,0.2148634,1.73268777216941,0.15,0.0107370543331251,19,2.63984016951545,2403.0029,1791942.3367,"NLA06608-4055",45.71082611,-97.4684742,60.57157254,4.8,4.951722219,547.67,10,10160010,46,46,"Region_8",1060,8930,913,35,9862,8.44,18.1466666666667,5.83993464052288,14.3988106938185,2.94443897916644,2.99573227355399,-1.53775280161129,6.96602418710611,9.09717167387054,6.81673588059497,3.55534806148941,9.19644426678407
"NLA12_SD-183",15,0.122617,1.38988368052705,0.333333333333333,0.233999363872872,35,2.6937418381448,2897.9445,5277892.2184,"",43.44309912,-99.25760578,34308.25539,7,686.6237025,413.32,10,10140101,42,42,"Region_8",802,4100,344,41,7316,8.54,26.348717948718,6.2162091503268,15.4790373749199,3.55534806148941,2.70805020110221,-2.09868960277628,6.68710860786651,8.3187422526924,5.8406416573734,3.71357206670431,8.89781900951076
"NLA12_SD-189",19,0.3830658,1.75805140001561,0.315789473684211,0.657625922230593,22,2.71900614455592,10209.3534,14058044.1913,"NLA06608-3127",44.8826344,-99.74168521,412.2112364,2,9.919813595,554.15,10,10130106,42,42,"Region_8",4710,19560,2400,147,216,9.02,26.2,6.09745098039216,16.4587053302114,3.09104245335832,2.94443897916644,-0.95954850299111,8.45744318701046,9.88124194358881,7.78322401633604,4.99043258677874,5.37527840768417
"NLA12_SD-198",12,0.0918001,1.98388270021364,0.0833333333333333,0.00314378742506816,16,1.24974561012369,3025.0863,274896.1925,"",44.59545614,-97.1985202,285.0206203,1.3,7.1416492,504.37,10,10170201,46,46,"Region_8",1654,14940,2133,419,37947,8.61,24.6,6.05928104575163,12.5241488235663,2.77258872223978,2.484906649788,-2.38814189203167,7.41095187558364,9.61179745868681,7.66528471847135,6.03787091992214,10.5439457283157
"NLA12_SD-212",20,0.5481847,1.77315772475081,0.35,0.562117111258304,12,1.66526328150893,21626.3817,3591211.4131,"",45.09124999,-100.4923803,3.620381011,4.3,0.821736319,569.78,10,10130105,43,43,"Region_8",824,13360,1223,346,1427,9.15,23.375,6.08575163398693,15.094000144519,2.484906649788,2.99573227355399,-0.601143005025002,6.71417052990947,9.50002044709064,7.10906213568717,5.84643877505772,7.26332961747684
"NLA12_TN-101",42,4.2190913,1.78031097899562,0.642857142857143,0.307598368397479,45,1.73780424279618,1982719.3721,144907909.649,"NLA06608-1364",35.37136692,-86.38150478,12.4238439,3.8,1.940915921,266.37,6,6040002,71,71,"Region_4",141.55,3275,1671,219.5,5162.5,8.41,26.1694230769231,-0.505098039215686,18.7916089927507,3.80666248977032,3.73766961828337,1.43961977310716,4.95265301155791,8.09407314806935,7.42117752859539,5.39135223251523,8.54917623726929
"NLA12_TN-103",22,0.0706038,1.6168070572758,0.409090909090909,0.410895730824687,12,1.48825936014989,367388.5979,5441937.2192,"NLA06608-0820",36.04444348,-85.58629482,30.21829215,4,6.802013317,269.03,5,5130108,71,71,"Region_4",349,2450,3000,359,4002,8.3,21.5478205128205,5.95228758169935,15.5096456619119,2.484906649788,3.09104245335832,-2.65067131156881,5.85507192220243,7.80384330353877,8.00636756765025,5.88332238848828,8.29454951514368
"NLA12_TN-104",30,0.0827418,2.15326599946382,0.233333333333333,0.444726849065406,15,1.60328502265699,137541.1064,1945511.3849,"NLA06608-1348",36.64153852,-81.93648268,3121.566276,13.5,260.7464912,526.88,6,6010102,67,67,"Region_4",196.1,1770,260,13,2896,8.36,23.8589743589744,-0.960392156862745,14.4810354233043,2.70805020110221,3.40119738166216,-2.49203036329065,5.2786247332023,7.47873482556787,5.56068163101553,2.56494935746154,7.97108575350561
"NLA12_TN-106",21,1.1471867,2.10622438480707,0.19047619047619,0.176120504186459,32,1.66076523491517,14875.9567,5837170.2916,"",35.12132203,-88.50247061,1.692910894,3,0.537021645,168.52,8,8010207,65,65,"Region_4",44,4830,476,43,12797,7.51,25.9867948717949,6.17320261437909,15.5797566982678,3.46573590279973,3.04452243772342,0.137312597351105,3.78418963391826,8.48260174664662,6.16541785423142,3.76120011569356,9.4569660474376
"NLA12_TN-108",26,0.5112885,1.86246531291232,0.461538461538462,0.359030175722708,42,2.82549470525714,589957.4187,20704351.714,"NLA06608-4287",35.67437636,-87.03244737,33.43314103,4,3.343060352,192.02,6,6040003,71,71,"Region_4",119.35,4585,1556.5,646,937,8.93,27.4960256410256,6.05745098039216,16.8458544638703,3.73766961828337,3.25809653802148,-0.67082126883698,4.78206035278484,8.43054538469057,7.35019498988166,6.4707995037826,6.84268328223842
"NLA12_TN-113",21,2.7133786,1.7384216802831,0.19047619047619,0.101866875488736,30,2.77386706698136,31768.0529,54303510.7676,"",35.2132032,-89.9349158,8.859029744,6.5,2.851502887,86.01,8,8010210,74,74,"Region_4",82.6,6440,1099,120,3685,7.69,24.5680769230769,6.19830065359477,17.8100994378344,3.40119738166216,3.04452243772342,0.998194574253862,4.41400968052693,8.7702838190984,7.00215595440362,4.78749174278205,8.21202580462344
"NLA12_TN-114",27,6.6627598,1.46553218124556,0.296296296296296,0.0835832923167964,36,1.40900626851685,116108.1972,40008800.0627,"",35.53344258,-88.79381612,4.922124868,1.55,1.057619509,129.47,8,8010205,65,65,"Region_4",67.3,7810,1267,46,2543.5,7.935,27.7116666666667,6.17320261437909,17.5046099894489,3.58351893845611,3.29583686600433,1.89653378310318,4.20916023665068,8.96316024283373,7.14440718032114,3.8286413964891,7.84129636426282
"NLA12_TN-119",34,0.075715,2.15636764974396,0.205882352941176,0.0992009509344251,11,1.90441171408461,166086.4319,15576523.7881,"",36.30304042,-86.91714013,25.1163049,10.8,5.985476689,197.14,5,5130202,71,71,"Region_4",198.3,4460,841,51,7816,8.71,21.5873076923077,6.05398692810458,16.5612754533642,2.39789527279837,3.52636052461616,-2.58077898757352,5.28978103552575,8.40290404501411,6.73459165997295,3.93182563272433,8.96392819372262
"NLA12_TN-122",32,0.2525701,2.52090858963348,0.25,0.131006005857384,39,2.03347786503785,27407.4886,8107188.5207,"",35.34673245,-88.88488635,20.32069074,2.6,2.36179632,133.2,8,8010208,65,65,"Region_4",29.9,4170,510,48,9672,7.32,26.0920512820513,6.17320261437909,15.9082616977639,3.66356164612965,3.46573590279973,-1.37606644503469,3.39785848039664,8.33567131479285,6.23441072571837,3.87120101090789,9.17699039229463
"NLA12_TN-R01",30,0.0492652,2.49381407458632,0.133333333333333,0.0733824281643026,34,2.59502374695718,19279.7834,6356893.2894,"NLA06608-0751",35.10675102,-84.58794096,744.6118187,26.4,63.26376654,255.38,6,6020003,66,66,"Region_4",57,900,131,21,6576,7.26,18.2916666666667,5.92535947712418,15.6650503394634,3.52636052461616,3.40119738166216,-3.01053732953868,4.04305126783455,6.80239476332431,4.87519732320115,3.04452243772342,8.79118193673602
"NLA12_TX-101",28,3.3710255,2.64577330023827,0.714285714285714,0.581695125118454,55,2.51849903635648,1387162.6956,30665523.0017,"NLA06608-1672",32.94442993,-96.45375244,13.83961938,1,2.369205122,145.99,12,12030106,32,32,"Region_6",311.5,6100,1388.5,256.5,14447.5,8.275,27.675,6.38875816993464,17.238649552227,4.00733318523247,3.3322045101752,1.21521700074423,5.74139933822751,8.7160440501614,7.23597930674685,5.54712866461082,9.57827666819193
"NLA12_TX-103",15,0.1740347,2.29820765805876,0.733333333333333,0.324365198434565,25,1.09921268863592,1442567.9952,11257938.3716,"NLA06608-0560",35.58232959,-101.7171387,6559.394263,6,173.4236661,894.9,11,11090105,26,26,"Region_6",5680,8920,970,49,15052,8.02,26.1666666666667,6.69202614379085,16.2365840708039,3.2188758248682,2.70805020110221,-1.74850057436283,8.6447065117152,9.09605122557405,6.87729607149743,3.89182029811063,9.61926615171333
"NLA12_TX-104",29,1.3325847,1.74280911085859,0.413793103448276,0.127871421606446,27,2.63479511270866,40957.5664,3227218.3091,"NLA06608-1191",30.00954296,-97.82158001,63.03063676,0.8,5.143507011,194.9,12,12100203,32,32,"Region_6",633,6920,896,111,26840,8.88,29.7,6.27490196078431,14.9871311195361,3.29583686600433,3.36729582998647,0.287120439765666,6.45047042214418,8.84217104861172,6.79794041297493,4.70953020131233,10.1976485910856
"NLA12_TX-105",26,0.126563907238,1.89199669355483,0.346153846153846,0.134149619512555,29,2.38977357768698,2013331.2658,40102010.3552,"NLA06608-0024",32.18872936,-95.47435666,9530.145377,7.4,239.2874392,105.13,12,12020001,35,35,"Region_6",228,6690,590,35,17030,9.08,29.6,6.30627450980392,17.5069370245663,3.36729582998647,3.25809653802148,-2.06700790282556,5.42934562895444,8.80836915312227,6.38012253689976,3.55534806148941,9.74273177365673
"NLA12_TX-107",19,0.3235145,1.47724236657398,0.263157894736842,0.0802777000721761,16,1.71980497718581,16135.2524,6247346.8179,"NLA06608-0775",31.77914564,-99.48754057,8.212572355,3.4,1.638824339,518.27,12,12090106,27,27,"Region_6",432,10920,830,43,18584,9.41,29.9,6.48326797385621,15.6476674224471,2.77258872223978,2.94443897916644,-1.1285113437891,6.06842558824411,9.2983512492989,6.72142570079064,3.76120011569356,9.83005627445024
"NLA12_TX-109",31,2.2887807,1.38341378322254,0.387096774193548,0.131412109513157,32,1.67347005460245,45402.4911,5515700.295,"NLA06608-0280",32.08995916,-95.89431333,5.361167783,2.5,1.133239809,116.46,12,12030201,33,33,"Region_6",174.1,10020,805,35,7378,8,30.7871794871795,6.30627450980392,15.5231091826629,3.46573590279973,3.43398720448515,0.828019230351905,5.15962984677414,9.21233837463886,6.69084227741856,3.55534806148941,8.90625787815662
"NLA12_TX-110",44,0.5740544,1.94008973865104,0.386363636363636,0.59129465778853,30,2.11446906182184,102753.0525,4767368.3132,"NLA06608-0792",33.07855581,-96.98672572,8783.073606,10.5,287.6648639,156.97,12,12030103,32,32,"Region_6",322,4480,610,26,2262,8.4,29.5769230769231,6.38633986928105,15.3773049943028,3.40119738166216,3.78418963391826,-0.555031113634133,5.77455154554441,8.40737832540903,6.41345895716736,3.25809653802148,7.72400465667607
"NLA12_TX-111",10,0.2417788,1.34192364502161,0.6,0.730067317730091,17,2.38652224943776,47105.4689,7102887.0597,"NLA06608-2924",32.24025447,-101.3133027,56.75482287,4.8,5.998927252,711.05,12,12080007,26,26,"Region_6",7842,17940,1589,28,503,8.57,27.8846153846154,6.56712418300654,15.7760118874875,2.83321334405622,2.30258509299405,-1.41973202041028,8.96724918285228,9.79478813561279,7.37086016653672,3.3322045101752,6.22059017009974
"NLA12_TX-112",34,6.8403558,1.67621838584786,0.411764705882353,0.0235480002370637,44,2.15176181898949,18741.5311,4632868.5097,"NLA06608-0023",31.14844072,-97.74526454,6.20716516,2.5,0.974658146,265.85,12,12070202,29,29,"Region_6",144.8,4590,419,23,3732,8.55,28.3051282051282,6.33928104575163,15.3486867827528,3.78418963391826,3.52636052461616,1.92283974782545,4.97535347995162,8.43163530305459,6.03787091992214,3.13549421592915,8.22469956196723
"NLA12_TX-113",25,0.2062499,2.36912569150014,0.44,0.385293762566673,31,1.5648255018461,451769.8498,22206390.6107,"NLA06608-1560",32.81786479,-94.66358144,7062.473612,5.1,191.0198307,69.44,11,11140305,35,35,"Region_6",197.4,6800,869,60,14557,8.5,30.8282051282051,6.17823529411765,16.9158906707641,3.43398720448515,3.2188758248682,-1.57866673861595,5.28523212699938,8.8246778911642,6.76734312526539,4.0943445622221,9.58582725656466
"NLA12_TX-114",23,0.8555067,2.4359613116472,0.739130434782609,0.630831529431622,35,3.07908754686064,37322.0568,4549995.9676,"NLA06608-2696",32.83672651,-96.71957959,427.1516658,4.5,18.29742019,139.59,12,12030105,32,32,"Region_6",301,3800,601,95,6386,8.29,29.95,6.38875816993464,15.330636904685,3.55534806148941,3.13549421592915,-0.156061354003175,5.70711026474888,8.24275634571448,6.39859493453521,4.55387689160054,8.76186337327473
