"SITEID_07","zpSR","zpDen","zpDiv.Sh","Omni","W.Omni","phySR","phyDiv.Sh","phyDen.Ind","phyDen.BioV","LAT_DD","LON_DD","LakeArea","LakeDepth","LakePerim","LakeEleva","HUC_2","HUC_8","ECO3","EPA_REG","Cond","DOC","NTL","PTL","Silica","pH","Temp","Sol","ECO_L3_NAM","NUT_REG","NUTREG_NAME","ECO_NUTA","ECO3_X_ORIGIN","STATE","DATE","ln_phyDen","ln_phySR","ln_zpDen","ln_zpSR","ln_NTL","ln_PTL","Lat","ln_DOC","ln_Silica","ln_Temp","ln_Sol","Omni2"
"NLA06608-1742",11,22.5305738476011,1.43054838749638,-0.592606846843737,0.00835073068893528,19,1.24475405941606,4600.111266,10148854.181,46.613817,-88.57570293,49.55941818,9.2,4.70118958,386.03,4,4020104,50,"Region_5",14.87,3480,244,7,87,-2.55100125676822,18.547,5.476993464,"Northern Lakes and Forests","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","PLNLOW NATURAL","MI","7/18/2007",0.978794679562713,-0.413667219781573,0.609100032396113,-0.312318207667922,-0.864779518369804,-0.902487116642156,1.19047485809417,-0.568820556740962,-2.96234393587205,-0.3638167468063,-0.612454658894753,-0.32188491762166
"NLA06608-1748",11,45.5833333333333,1.11654136494883,-0.592606846843737,0.449725776965265,12,1.69153725950996,724.276452,115871.871,39.271084,-106.3934507,702.0279117,35,17.03715322,3008,11,11020001,21,"Region_8",28.21,2820,131,4,3546,-1.02686174161849,9.562069,6.366143791,"Southern Rockies","II","Western Forested Mountains","II","WMTNS MAN-MADE","CO","7/31/2007",-1.48266705755327,-1.4155845080955,1.13160427023679,-0.312318207667922,-1.45467967655984,-1.25847719427308,-0.270157895927161,-0.820421322623955,-0.176894432186014,-2.69196673213327,1.22119982163302,-0.32188491762166
"NLA06608-1753",12,4.97903022539925,1.85803226149153,-0.693531578530983,0.0311203319502075,16,1.30772233940139,1711.863748,162128.1471,37.524201,-112.7840699,181.3690153,3.5,9.441117222,2754,16,16030001,19,"Region_8",111.6,2880,267,6,2177,0.733782181054466,18.335,6.835620915,"Wasatch and Uinta Mountains","II","Western Forested Mountains","II","WMTNS MAN-MADE","UT","8/22/2007",-1.29780718634067,-0.788351942505867,-0.510279957540642,-0.0784064917300982,-0.779343911075414,-1.00054745314735,-0.617651741507961,-0.795232689605606,-0.543417064967921,-0.404216496661149,2.08847459782752,-0.25740010329959
"NLA06608-1755",14,7.41897696212417,0.764101479975977,-0.852127585468085,0.0157894736842105,44,2.89061543313054,20101.802207,19330913.3183,41.226802,-85.65000607,22.58997671,15.2,2.483224978,262.61,5,5120106,56,"Region_5",383.9,6250,646,30,3536,0.562973442287685,13.26875,5.771503268,"Southern Michigan/Northern Indiana Drift Plains","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","IN","8/20/2007",1.33340248749778,1.41723921504274,-0.214569682288527,0.335995064467242,0.0586483192795193,0.0232691362725353,0.118877871603686,0.131739766662062,-0.179016058469426,-1.54069892070614,0.0259493858952738,-0.13561950082527
"NLA06608-1758",15,1.92510762732516,1.67659204195559,-0.0274283493951555,0.0717299578059072,35,0.600045956109004,16165.266623,1032403.5822,47.457251,-88.09978566,77.70398942,1,5.95193678,198.1,4,4020103,50,"Region_5",151.7,12030,892,8,2203,0.61552997729285,23.5,5.580980392,"Northern Lakes and Forests","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","PLNLOW NATURAL","MI","7/23/2007",-0.278988424971312,0.918296457279579,-1.21488226999827,0.521467832688276,0.364677258463021,-0.817543389443283,1.35825262234832,0.915179282979969,-0.534497804241343,0.467959968458041,-0.383205851483935,-0.495975031716026
"NLA06608-1771",14,6.19115181220173,1.87678146266898,-0.37633956465678,0.364583333333333,30,1.31185660802052,8050.370229,3827987.8096,42.383003,-86.04986016,109.0727787,9,7.760971749,203.67,4,4050002,56,"Region_5",302.4,8290,603,10,3431,0.47099950602865,19.59,6.262091503,"Southern Michigan/Northern Indiana Drift Plains","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","MI","8/28/2007",0.442202653333334,0.582202082084742,-0.348719886257976,0.335995064467242,-0.00668220292306232,-0.675594409682991,0.34887194204479,0.469689571127304,-0.201662548157101,-0.17155247392456,1.02033222143529,-0.425987791221936
"NLA06608-1775",22,18.9995612110575,2.21378459245542,0.618489933403223,0.115473441108545,39,2.29413520354517,2853.3837342,430232.4149,38.713282,-84.27550077,88.98790657,4.5,16.03800919,184.4,5,5100101,71,"Region_4",351.2,5050,548,74,1133,0.27391249975929,27.16,5.767254902,"Interior Plateau","IX","Southeastern Temperate Forested Plains and Hills","IX","EHIGH MAN-MADE","KY","8/24/2007",-0.760710506763167,1.15423428874428,0.482707795083951,1.55106164002217,-0.0973925199468308,0.597613094487282,-0.38111710845179,-0.123327987055752,-1.03405385607102,0.976617776039247,0.0169739827264055,-0.30631210525925
"NLA06608-1781",15,7.84990791896869,2.04807099124603,-0.471497168819041,0.126099706744868,25,0.758941756826532,11915.107804,1751104.4408,38.076824,-122.730427,335.3417628,15.5,32.51424711,51.12,18,18050005,6,"Region_9",198.9,4150,789,58,2954,-0.264791984043632,18.75625,7.579934641,"Southern and Central California Chaparral and Oak Woodlands","III","Xeric West","III","WMTNS MAN-MADE","CA","10/2/2007",0.0117868738512757,0.184686808172996,-0.172704748110155,0.521467832688276,0.248304228618062,0.442637044869561,-0.507722747164093,-0.358160386471132,-0.314120947249016,-0.324391370565035,3.34827608589908,-0.385907777228914
"NLA06608-1782",16,9.75662755323772,2.17499101887972,-0.554760072461019,0.11358574610245,29,1.84762780265092,22833.77904,4625873.839,42.516914,-83.79582456,63.78473659,3,4.69223614,274.5,4,4090005,56,"Region_5",696,6340,606,32,6023,0.510416907282524,20.875,5.732745098,"Southern Michigan/Northern Indiana Drift Plains","VII","Mostly Glaciated Dairy Region","VII","PLNLOW MAN-MADE","MI","9/13/2007",0.546396069493585,0.508286606386925,-0.011471677894462,0.69496602046179,-0.00197531035278558,0.0643242202163072,0.37550981553464,0.148845288997024,0.221100924985078,0.0517132876770321,-0.0561798439902542,-0.343457559402743
"NLA06608-1789",10,0.946215139442231,1.89736007465812,-1.13760039795487,0.0263157894736842,18,0.464867490506498,4547.486773,1433406.4482,40.353858,-78.62336887,4.089843018,4.3,0.779986087,709.42,5,5010007,69,"Region_3",100.4,1710,501,1,3619,-1.25022701539044,16.94,5.489150327,"Central Appalachians","XI","The Central and Eastern Forested Uplands","XI","EHIGH MAN-MADE","PA","9/19/2007",-0.0983870462959081,-0.531549858844324,-1.741537558844,-0.568539502809926,-0.182438085177495,-2.14034480393267,-0.054770087381938,-1.41892060540144,-0.161585453657609,-0.682307049078081,-0.585430084845217,0.146563337930591
"NLA06608-1791",12,12.8521658025403,1.03259932990603,0.41664047002873,0.0811099252934899,13,0.73958254644659,85.8172974,16738.74328,36.007128,-84.89743874,16.78529991,5.2,2.73300938,592.76,6,6010208,68,"Region_4",177.1,3640,401,5,1965,0.654947378546721,27.909091,5.825424837,"Southwestern Appalachians","XI","The Central and Eastern Forested Uplands","XI","EHIGH MAN-MADE","TN","8/8/2007",-2.54743972747093,-1.24106757534771,0.192857129797288,-0.0784064917300982,-0.393602510780394,-1.11652821451279,-0.919431271560516,-0.515040002632668,-0.620388566499994,1.07222835666642,0.139297364349631,-0.410111495041094
"NLA06608-1793",16,5.2642127062596,2.1428106634226,-0.138445554251127,0.241116751269036,22,0.15119089168384,33055.633125,198436.66246,47.52073,-116.5643475,201.772528,5,9.447249465,647.4,17,17010303,15,"Region_10",62.04,1690,139,9,7710,-0.501296391566865,25.066667,5.964640523,"Northern Rockies","II","Western Forested Mountains","II","WMTNS NATURAL","ID","7/23/2007",-1.18659314838468,-0.0940279997980736,-0.468981644761134,0.69496602046179,-1.3984595520222,-0.742617712021616,1.37088000599315,-1.43299624865155,0.406613414654633,0.694759210552679,0.427158634648056,-0.48682672976569
"NLA06608-1800",13,5.21342456826328,1.99407474408605,1.78300606825607,0.366071428571429,37,2.17631522817614,2854.3796598,891650.162,32.670175,-94.07719555,10737.8312,3.1,372.9410523,51.21,11,11140304,35,"Region_6",133,11690,604,50,11994,-0.488157257815575,28.35,5.201111111,"South Central Plains","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW NATURAL","LA","8/27/2007",-0.359652153389883,1.03945527684804,-0.476170124015445,0.136771428077538,-0.0051106418239597,0.348222179736891,-1.58322537253487,0.880878333518219,0.738589702519034,1.1273113636453,-1.24242123118697,1.08299902390999
"NLA06608-1802",15,8.75541329316513,1.81808616863054,-0.471497168819041,0.0989247311827957,26,0.928381205999991,9635.111341,1231333.8303,42.724557,-83.0854123,191.8750539,6.3,10.50237719,244.31,4,4090003,56,"Region_5",533.6,6030,536,18,3916,0.576112576038976,21.471429,5.732745098,"Southern Michigan/Northern Indiana Drift Plains","VII","Mostly Glaciated Dairy Region","VII","PLNLOW MAN-MADE","MI","9/12/2007",-0.182014166371631,0.270199639493103,-0.091756123259193,0.521467832688276,-0.118391980875858,-0.301683907191821,0.416814622197669,0.088866858156806,-0.102330757528721,0.150710547655252,-0.0561798439902542,-0.385907777228914
"NLA06608-1804",11,4.98442367601246,1.5863861958449,0.012941543279743,0.065625,9,0.716828408333638,3699.93708,1092217.3074,35.563513,-97.59469662,970.9813111,9.4,25.88426855,365.6,11,11050002,27,"Region_6",1132,5430,699,120,842,0.168799429748964,24.831667,5.446862745,"Central Great Plains","V","South Central Cultivated Great Plains","V","PLNLOW MAN-MADE","OK","6/27/2007",-0.247993243143287,-2.04281707368513,-0.509477186820549,-0.312318207667922,0.133433743934263,0.905136745932126,-1.00767615247545,-0.0365269496189577,-1.25706325195753,0.661658484266799,-0.679694350824947,-0.496265569339051
"NLA06608-1808",12,4.925681183551,0.600336776750067,-0.693531578530983,0.00704225352112676,43,2.37932638596646,15417.235724,1961970.784,34.539374,-92.27375111,105.785002,3,9.081471421,74.14,11,11110207,35,"Region_6",39.5,11860,628,48,5662,-1.52614882416754,26.45,5.43248366,"South Central Plains","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","AR","9/13/2007",0.0743619038184033,1.36711522095838,-0.518267693278895,-0.0784064917300982,0.0318461208229026,0.322253961342039,-1.21140015661269,0.898151729014409,0.174666375631884,0.883530476752462,-0.711913924675169,-0.25740010329959
"NLA06608-1810",12,27.800780787886,0.6623067732549,0.41664047002873,0.919148936170213,14,0.370220664560268,23981.053214,4568628.56,41.375618,-112.0878211,3987.607125,3,29.88742801,1287.17,16,16020102,13,"Region_8",955.4,3240,611,69,9052,0.536695174785104,26.275,6.70496732,"Central Basin and Range","III","Xeric West","III","WMTNS MAN-MADE","UT","7/16/2007",0.539543127336975,-1.07949013290066,0.764954252808853,-0.0784064917300982,0.00581797019550875,0.553110126690387,0.148480680792369,-0.654315195766119,0.527167441171953,0.860202581819977,1.85324692906633,-0.410111495041094
"NLA06608-1811",16,5.77634950982386,1.88101434254359,1.52681251858844,0.630281690140845,35,1.72929541895138,17212.683499,7566705.2254,45.850434,-99.26440854,146.6317352,2.2,10.11769086,583.89,10,10130106,42,"Region_8",2137,16470,1558,27,2703,1.2593475311061,24.85,5.643529412,"Northwestern Glaciated Plains","V","South Central Cultivated Great Plains","V","PLNLOW NATURAL","SD","6/25/2007",0.817213557992524,0.918296457279579,-0.400141579254744,0.69496602046179,0.893613022623834,-0.0437541660660895,1.03862101652549,1.29101779416289,-0.380831924467865,0.664252006014696,-0.247359269772635,0.661744557980187
"NLA06608-1812",19,36.7131186929361,1.3477638012115,0.650360901304459,0.150523560209424,44,2.8105482089876,4163.052046,2293105.42193,35.413075,-88.07467739,57597.95932,17.7,2029.080313,159.29,5,5130205,71,"Region_4",192.1,2440,303,61,3858,-0.23851371654105,29.778947,5.850588235,"Interior Plateau","IX","Southeastern Temperate Forested Plains and Hills","IX","EHIGH MAN-MADE","KY","8/27/2007",0.160191348111681,1.41723921504274,0.971140122306712,1.15694915270048,-0.659381677894997,0.474717775765064,-1.03760161350603,-0.993589175497135,-0.113541026586864,1.30011929203543,0.191834510727872,-0.286222196739892
"NLA06608-1818",13,19.0354880939745,1.75951616360543,-0.778929428420192,0.213754646840149,21,2.15337282064436,45.82628964,83450.53106,42.925351,-109.5044313,66.54896666,41.2,6.517038849,2972.54,14,14040102,17,"Region_8",17.62,1490,90,7,2077,-1.57870535917271,7.04375,6.175098039,"Middle Rockies","II","Western Forested Mountains","II","WMTNS NATURAL","WY","7/10/2007",-1.66330526594759,-0.195455483649486,0.484108576511886,0.136771428077538,-1.81071118071266,-0.902487116642156,0.456757010571448,-1.58368771043346,-0.578744088716856,-3.76611931841127,0.849817237919086,-0.19493134468433
"NLA06608-1821",8,1.08108108108108,1.47285441943233,0.694183482168658,0.65,31,2.25747183663777,105052.3295,11085490.795,39.216417,-76.8537467,12.71050682,1.2,2.148415626,90.62,2,2060006,64,"Region_3",481.5,5690,2709,255,15460,-0.593270327825901,29.25,5.701895425,"Northern Piedmont","IX","Southeastern Temperate Forested Plains and Hills","IX","EHIGH MAN-MADE","MD","8/9/2007",1.02737654311453,0.653693657903882,-1.64273648397359,-1.1684138272283,1.41826614061369,1.38463587413566,-0.281032376963593,0.0194307539615545,0.929298561997879,1.23713804691699,-0.121948686092378,-0.256950679732284
"NLA06608-1824",14,2.75149537792278,1.86477974826531,-0.852127585468085,0.106719367588933,8,0.438559925993572,8236.468705,704959.24833,37.385334,-99.78514802,127.300619,8.6,9.831910054,685.82,11,11040008,26,"Region_7",301.1,4350,824,56,4092,1.02284312358286,25.38,6.230653595,"Southwestern Tablelands","IV","Great Plains Grass and Shrublands","IVman","PLNLOW MAN-MADE","KS","7/25/2007",-0.48894533812626,-2.29961915734668,-0.950050096157851,0.335995064467242,0.289470382382825,0.42031429784723,-0.645275473523367,-0.301848069214172,-0.0693026975222032,0.738413984081029,0.958986006769002,-0.13561950082527
"NLA06608-1825",12,3.47064178425125,1.89580396256256,0.41664047002873,0.373770491803279,23,1.33404803270064,16403.221147,1085584.95981,27.940188,-81.65126772,166.2937444,3.6,5.992036834,35.69,3,3100101,75,"Region_4",176.7,12150,839,45,2521,-1.56556622542142,28.86,5.653529412,"Southern Coastal Plain","XII","Southeastern Coastal Plain","CPL","PLNLOW NATURAL","FL","9/11/2007",-0.251345290799053,0.00289007662102084,-0.777880071093921,-0.0784064917300982,0.306580351626384,0.281198877398266,-2.52412489023422,0.927054476020889,-0.433200232698703,1.18996730056241,-0.225780542976135,-0.410111495041094
"NLA06608-1835",14,41.1186696900983,1.84878163463665,0.575236476965832,0.398897058823529,44,2.52395548720367,10014.855547,6094903.8442,41.580283,-84.92309094,10.19057575,18,1.275577723,309.77,4,4100003,56,"Region_5",312.7,6310,531,16,2410,0.089964627241219,11.515789,5.705751634,"Southern Michigan/Northern Indiana Drift Plains","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","IN","7/24/2007",0.698172696978891,1.41723921504274,1.05517167327407,0.335995064467242,-0.127280864180575,-0.376609584613488,0.189193097082294,0.143170578549022,-0.467028976398453,-2.03863048538403,-0.11370814750032,-0.331962718778632
"NLA06608-1836",12,6.11635523020613,1.44142986550162,-0.693531578530983,0.0330708661417323,48,1.96069447765995,261542.05451,44682167.95,42.407126,-102.4533862,92.67459213,2.6,4.834925149,1152.46,10,10150003,44,"Region_7",224.6,13930,2766,246,51669,0.0636863597386381,25.633333,6.156601307,"Nebraska Sand Hills","IV","Great Plains Grass and Shrublands","IVnat","PLNLOW NATURAL","NE","8/13/2007",1.79451415505304,1.60694992158612,-0.357732519470034,-0.0784064917300982,1.43801512946185,1.3617783368224,0.353670542773599,1.09062321196524,1.83577922929892,0.773317094590158,0.813252413256767,-0.25740010329959
"NLA06608-1839",18,2.78521692554901,2.14569928492405,0.41664047002873,0.153846153846154,38,2.18156001915127,22183.024534,6042634.3423,32.484186,-83.65078368,94.73880388,2.1,4.473981111,80.86,3,3070104,65,"Region_4",40.55,2930,420,20,7728,-1.94660110420885,23.334,5.726013072,"Southeastern Plains","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","GA","9/20/2007",0.69343267401718,1.09759999505924,-0.941017853400102,1.0116008437681,-0.349696251748527,-0.234660604853196,-1.62022271743188,-0.774639825344187,0.408365302042335,0.443048395490058,-0.0705017023335741,-0.410111495041094
"NLA06608-1840",17,18.2408673569056,1.63014272748376,0.547248946329873,0.479250334672021,23,2.55959565784435,114337.7906,3984559.33,38.945992,-89.35469451,19.31925037,9.5,2.236396775,159.9,7,7140203,72,"Region_5",301.3,7030,1361,216,3610,1.54840847363449,28.214286,5.775359477,"Interior River Valleys and Hills","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","IL","8/15/2007",0.46426431806767,0.00289007662102084,0.452491119453073,0.85794251626939,0.765400264078736,1.2790472484233,-0.334825918483654,0.272444545437164,-0.163456088545497,1.11044833140396,0.0340905717588692,-0.347569646835966
"NLA06608-1851",5,0.411596738095851,0.804985858976611,-0.471497168819041,0.0416666666666667,27,1.64667880364862,8402.385531,4091763.518,40.07824,-105.2232407,217.4882423,7,6.681902751,1576.75,10,10190005,25,"Region_8",262.2,3150,228,23,4415,0.221355964754126,22.9,5.906928105,"High Plains","V","South Central Cultivated Great Plains","V","PLNLOW MAN-MADE","CO","8/21/2007",0.478875441100516,0.352484790406853,-2.35877217056819,-2.43191935050002,-0.929104971818706,-0.145753419265139,-0.109596631993849,-0.688019280223484,-0.0122259210747847,0.377071251337143,0.30864844923472,-0.385907777228914
"NLA06608-1856",12,4.18867924528302,1.1679638780952,-0.693531578530983,0.0045045045045045,26,2.16105014417354,21453.10794,16309962.4501,48.966064,-109.75936,54.88416126,1,4.23166102,845.16,10,10050007,42,"Region_8",706.9,29900,3159,1129,9588,2.73093051125066,22,5.64,"Northwestern Glaciated Plains","V","South Central Cultivated Great Plains","V","PLNLOW MAN-MADE","MT","7/24/2007",1.23988375661528,0.270199639493103,-0.638446081268729,-0.0784064917300982,1.56401809147222,2.33108985102553,1.65838905485829,2.00446204047175,0.570385290110595,0.236172599312781,-0.254984421680471,-0.25740010329959
"NLA06608-1857",11,6.78535438360766,1.34677168350431,0.012941543279743,0.0759075907590759,18,2.35061855941076,1617.10509,512266.7854,48.246152,-114.1200149,150.9847475,40,7.114440089,912.11,17,17010208,15,"Region_8",242.2,3310,198,1,7366,-0.0545658440229797,10.035333,5.691960784,"Northern Rockies","II","Western Forested Mountains","II","WMTNS NATURAL","MT","7/25/2007",-0.664665410188747,-0.531549858844324,-0.280765850265295,-0.312318207667922,-1.06290912109775,-2.14034480393267,1.51518256114362,-0.628741974401383,0.372323040560079,-2.52220417401113,-0.143204250769679,-0.496265569339051
"NLA06608-1861",10,4.74439775910364,1.67886382596122,2.8590189768601,0.881918819188192,36,2.36911427869206,30197.066056,4816436.7221,29.455313,-81.49557857,7044.940684,3.7,63.59002316,0.17,3,3080103,75,"Region_4",1025,11310,1216,75,3461,0.142521162246381,29.54,5.502091503,"Southern Coastal Plain","XII","Southeastern Coastal Plain","CPL","PLNLOW NATURAL","FL","8/1/2007",0.568612742182723,0.979717355996486,-0.546072101250626,-0.568539502809926,0.658556058060424,0.606151920862622,-2.22273286066749,0.841340993776449,-0.195122164124106,1.27180778460436,-0.556727680765832,3.5644008486926
"NLA06608-1862",8,4.22855410730524,0.743040353593673,-0.971074590670912,0.003584229390681,21,2.0299558184821,67.2263132,14781.49109,41.930695,-119.1737894,100.3274254,1,7.00648817,1678.23,16,16040205,80,"Region_9",638,5710,1058,520,65279,0.838895251064792,22.45,7.163529412,"Northern Basin and Range","III","Xeric West","III","WMTNS MAN-MADE","NV","7/12/2007",-2.61587444475786,-0.195455483649486,-0.631420734502283,-1.1684138272283,0.526546491920964,1.83792216443985,0.258897830265718,0.0236287087122731,2.01143485811856,0.307328034901978,2.65958692198443,-0.0278835921200293
"NLA06608-1863",9,0.701590271281572,1.20465025925642,-1.06358892805089,0.0380952380952381,37,2.29971278423536,3830.4057424,1255685.9733,31.103868,-92.47015483,698.369241,6.3,59.63466514,25.97,8,8080102,35,"Region_6",73.95,4770,506,32,5088,-1.1582530791314,29.214286,5.349934641,"South Central Plains","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","LA","9/7/2007",-0.171236323926376,1.03945527684804,-1.96333202792245,-0.851779003921986,-0.173019567793599,0.0643242202163072,-1.89479863919905,-0.191573867767261,0.0943616332224059,1.23284465639081,-0.898549882071999,0.0656297927837519
"NLA06608-1866",17,8.34464978055933,1.99651222779392,-1.02005276928384,0.108490566037736,30,1.95109711514048,882.6570906,948067.31931,44.787483,-109.2607748,16.77056396,1.5,2.087376929,1468,10,10070006,18,"Region_8",446.3,2360,232,11,4824,-0.00200930901781663,24.366667,5.941764706,"Wyoming Basin","III","Xeric West","III","WMTNS MAN-MADE","WY","7/23/2007",-0.325887968661808,0.582202082084742,-0.127385841681198,0.85794251626939,-0.912610001165862,-0.614964457778428,0.827176443160274,-1.03347339797034,0.0543330811819904,0.595227913412562,0.380321795130548,0.020564179606918
"NLA06608-1867",14,8.56282271944923,0.448725405874004,0.0994484561545259,0.756281407035176,59,2.64926352219514,79231.32423,30522241.844,41.041495,-85.97905159,22.21762741,3.5,2.221228151,259.1,5,5120106,56,"Region_5",497.1,25760,2091,74,2898,0.61552997729285,24.425,5.771503268,"Southern Michigan/Northern Indiana Drift Plains","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","IN","7/18/2007",1.58476972994119,2.05682477524261,-0.108248527373518,0.335995064467242,1.17268059810592,0.597613094487282,0.082016191661159,1.82615350740352,-0.32849970898778,0.603630661784553,0.0259493858952738,-0.491435530539723
"NLA06608-1868",11,1.06008003604272,1.39582149206783,1.82958671365018,0.925,24,2.32531193609709,3686.603178,2269208.046,34.953649,-96.71830238,533.1238903,9,26.92223448,281.09,11,11090202,29,"Region_6",1040,6230,676,21,1948,0.510416907282524,34.017,5.303921569,"Cross Timbers","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","OK","8/15/2007",0.154425953015026,0.0956827067453098,-1.65728236986252,-0.312318207667922,0.101701258520133,-0.20362357068663,-1.12899165365171,0.127905097108537,-0.626916358784041,1.76771000989403,-1.00383529187239,1.16659717029193
"NLA06608-1871",10,5.20208083233293,0.703678015086219,-1.13760039795487,0.665384615384615,31,1.5485994309407,1416.234387,2091252.14987,33.321114,-85.8149094,22.42068279,9.3,4.766494262,317.68,3,3150109,45,"Region_4",39.65,1300,139,5,9419,-0.724661665338808,19.6,5.764509804,"Piedmont","IX","Southeastern Temperate Forested Plains and Hills","IX","EHIGH MAN-MADE","AL","7/19/2007",0.109480956348691,0.653693657903882,-0.477785265686486,-0.568539502809926,-1.3984595520222,-1.11652821451279,-1.45373914114529,-1.74689302008185,0.557025208967774,-0.169759073610523,0.0111709745515001,0.146563337930591
"NLA06608-1873",12,10.4177067731736,1.49582921790975,-0.693531578530983,0.177316293929712,9,1.63047556792768,13507.00137,961424.165,47.487995,-123.2647195,1551.859003,44.8,34.96403318,225.08,17,17110017,1,"Region_10",66.61,760,37,1,5303,-0.514435525318156,13.523529,5.122614379,"Coast Range","II","Western Forested Mountains","II","WMTNS NATURAL","WA","9/11/2007",-0.318188632626582,-2.04281707368513,0.0371404351016389,-0.0784064917300982,-2.65376892940973,-2.14034480393267,1.36436828710008,-2.38913039080125,0.125454990960756,-1.47386151897038,-1.42778062105105,-0.25740010329959
"NLA06608-1874",12,29.8589822194972,2.07946685766057,-0.693531578530983,0.154004106776181,20,1.20706644335448,2568.591115,497213.725,40.955443,-111.4149738,536.6411929,18.9,17.48393431,1695,16,16020101,19,"Region_8",466.5,3620,374,26,4819,0.62866911104414,19.82,6.78248366,"Wasatch and Uinta Mountains","II","Western Forested Mountains","II","WMTNS MAN-MADE","UT","8/14/2007",-0.681079585474092,-0.301832567166436,0.817912581628399,-0.0784064917300982,-0.459713902747028,-0.0677620346396268,0.0648985367295367,-0.521631842318859,0.0535540005691286,-0.130534063390825,1.99335374222109,-0.25740010329959
"NLA06608-1879",14,31.1984781230184,1.38194919414635,0.575236476965832,0.369918699186992,23,1.95191062739011,189187.1109,9155558.396,44.537357,-97.15487079,1472.933627,2.1,27.65057059,502.57,10,10170201,46,"Region_8",1875,18990,4075,328,9028,0.944008321075118,20.58,5.752679739,"Northern Glaciated Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW NATURAL","SD","8/22/2007",0.922109996509443,0.00289007662102084,0.8504517937237,0.335995064467242,1.80550456764804,1.54478240052647,0.777420823797246,1.4613538921603,0.525172924865085,0.0016977521773133,-0.0138688835013699,-0.331962718778632
"NLA06608-1884",17,51.8276050190944,2.05547684996125,0.9390743752333,0.370175438596491,30,1.87778580959095,3531.6226224,627125.596,41.791613,-91.53532783,39.9966532,13.4,5.512190164,218.59,7,7080208,47,"Region_7",324.5,4010,2334,39,2744,0.930869187323828,17.514286,5.703986928,"Western Corn Belt Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW MAN-MADE","IA","7/18/2007",-0.553331197965591,0.582202082084742,1.22679719525558,0.85794251626939,1.27695280759136,0.190167706486104,0.231231329972871,-0.399217901280253,-0.369522013027278,-0.565147499259175,-0.117478550443191,-0.0582499199565473
"NLA06608-1893",7,1.91845414201183,1.22464944108665,-1.8037036270907,0,3,0.00325380314651074,137268.64445,278796.3522,41.405007,-117.1542995,881.7682044,7,37.47884666,1413.13,16,16040109,13,"Region_9",391,5900,581,302,31555,0.681225646049302,20.025,7.13869281,"Central Basin and Range","III","Xeric West","III","WMTNS MAN-MADE","NV","7/12/2007",-0.99947160945982,-4.43811893777712,-1.21744941536866,-1.52738478322285,-0.0419322261766264,1.49224634350576,0.154326805935136,0.0627913811167656,1.46530980732635,-0.0943734026519163,2.61725381091084,1.1198787332047
"NLA06608-1894",6,10.7547169811321,0.650895274600463,-1.8037036270907,0,25,2.01248329748484,1854.399936,1963480.2595,44.026655,-121.7456252,32.89834493,3,3.069537967,1655.84,17,17070301,4,"Region_10",24.82,590,162,36,19369,-0.882331270354297,17.3,5.795228758,"Cascades","II","Western Forested Mountains","II","WMTNS NATURAL","OR","8/8/2007",0.0747851533956336,0.184686808172996,0.060747600957743,-1.94178633942019,-1.25323261468734,0.139249897637974,0.675830847865369,-2.69205798109098,1.0986476042608,-0.608408273270189,0.0759524040437965,1.1198787332047
"NLA06608-1906",16,48,1.51991942055202,-0.138445554251127,0.0277777777777778,23,1.07727975390043,68052.946448,1567823.52,41.862134,-71.55317818,50.60959858,3.5,6.377358742,82.78,1,1090004,59,"Region_1",202.1,3700,368,14,1072,-0.750939932841389,25.714286,5.704509804,"Northeastern Coastal Zone","XIV","Eastern Coastal Plain","CPL","EHIGH MAN-MADE","RI","7/20/2007",-0.0490576498721906,0.00289007662102084,1.16990874385889,0.69496602046179,-0.475052839335983,-0.461553311812361,0.245259523895534,-0.49547963436085,-1.075631185445,0.784397751115931,-0.116361272103279,-0.48682672976569
"NLA06608-1908",15,14.5906339598598,1.84545025947909,-0.471497168819041,0.244541484716157,42,2.37704195179436,4784.205003,3159863.9795,38.063566,-86.6622935,15.19424999,6.1,2.535227566,137.66,5,5140201,71,"Region_5",150.4,2620,185,10,6342,-0.291070251546213,26.071429,5.830718954,"Interior Plateau","IX","Southeastern Temperate Forested Plains and Hills","IX","EHIGH MAN-MADE","IN","8/7/2007",0.336642028331473,1.31581173119132,0.286927960348994,0.521467832688276,-1.12731861485563,-0.675594409682991,-0.510360057965509,-0.908432745909276,0.259872858725759,0.832869818868342,0.150369458288795,-0.385907777228914
